"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","177654","6395"
"Any Chronic Condition","Male","136590","7434"
"Any Chronic Condition","Total","314632","13834"
"Any Chronic Condition","Unknown","388","5"
"Any Disability","Female","12923","1654"
"Any Disability","Male","10531","1546"
"Any Disability","Total","23485","3201"
"Any Disability","Unknown","31","1"
"Cardiovascular Disease","Female","31878","3219"
"Cardiovascular Disease","Male","29119","3945"
"Cardiovascular Disease","Total","61047","7166"
"Cardiovascular Disease","Unknown","50","2"
"Chronic Liver Disease","Female","2029","180"
"Chronic Liver Disease","Male","1726","274"
"Chronic Liver Disease","Total","3757","454"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","48218","1851"
"Chronic Lung Disease","Male","30788","1876"
"Chronic Lung Disease","Total","79114","3727"
"Chronic Lung Disease","Unknown","108","0"
"Chronic Renal Disease","Female","7398","1419"
"Chronic Renal Disease","Male","7173","1788"
"Chronic Renal Disease","Total","14583","3209"
"Chronic Renal Disease","Unknown","12","2"
"Currently Pregnant","Female","11298","26"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11305","26"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","39440","2654"
"Diabetes Mellitus","Male","33277","3230"
"Diabetes Mellitus","Total","72796","5886"
"Diabetes Mellitus","Unknown","79","2"
"Hypertension/High blood pressure","Female","37544","1858"
"Hypertension/High blood pressure","Male","29198","2073"
"Hypertension/High blood pressure","Total","66839","3933"
"Hypertension/High blood pressure","Unknown","97","2"
"ICU","Female","6756","2831"
"ICU","Male","8533","3772"
"ICU","Total","15319","6605"
"ICU","Unknown","30","2"
"Immunocompromised Condition","Female","9343","547"
"Immunocompromised Condition","Male","5366","609"
"Immunocompromised Condition","Total","14721","1156"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","558945","1323"
"Missing/Unknown status on all conditions","Male","492736","1520"
"Missing/Unknown status on all conditions","Total","1065340","2845"
"Missing/Unknown status on all conditions","Unknown","13659","2"
"None of the above conditions","Female","456120","11495"
"None of the above conditions","Male","354030","13363"
"None of the above conditions","Total","811909","24864"
"None of the above conditions","Unknown","1759","6"
"Obesity (BMI>40)","Female","13779","459"
"Obesity (BMI>40)","Male","7361","434"
"Obesity (BMI>40)","Total","21162","894"
"Obesity (BMI>40)","Unknown","22","1"
"Other Chronic Diseases","Female","40272","2600"
"Other Chronic Diseases","Male","26133","2657"
"Other Chronic Diseases","Total","66469","5258"
"Other Chronic Diseases","Unknown","64","1"
"Smoker","Female","42139","1020"
"Smoker","Male","48788","1930"
"Smoker","Total","91010","2950"
"Smoker","Unknown","83","0"
"Total with completed information","Female","473736","12319"
"Total with completed information","Male","366324","14269"
"Total with completed information","Total","841867","26596"
"Total with completed information","Unknown","1807","8"
