"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","125351","4830"
"Any Chronic Condition","Male","99774","5514"
"Any Chronic Condition","Total","225582","10346"
"Any Chronic Condition","Unknown","457","2"
"Any Disability","Female","9293","1341"
"Any Disability","Male","7114","1190"
"Any Disability","Total","16436","2532"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26315","2647"
"Cardiovascular Disease","Male","23949","3165"
"Cardiovascular Disease","Total","50333","5812"
"Cardiovascular Disease","Unknown","69","0"
"Chronic Liver Disease","Female","1421","135"
"Chronic Liver Disease","Male","1233","198"
"Chronic Liver Disease","Total","2660","333"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32918","1349"
"Chronic Lung Disease","Male","20930","1396"
"Chronic Lung Disease","Total","53946","2745"
"Chronic Lung Disease","Unknown","98","0"
"Chronic Renal Disease","Female","5627","1109"
"Chronic Renal Disease","Male","5546","1372"
"Chronic Renal Disease","Total","11189","2481"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5432","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5437","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30068","1990"
"Diabetes Mellitus","Male","25965","2458"
"Diabetes Mellitus","Total","56122","4449"
"Diabetes Mellitus","Unknown","89","1"
"Hypertension/High blood pressure","Female","20646","952"
"Hypertension/High blood pressure","Male","16297","1011"
"Hypertension/High blood pressure","Total","37031","1963"
"Hypertension/High blood pressure","Unknown","88","0"
"ICU","Female","4919","1993"
"ICU","Male","6276","2678"
"ICU","Total","11207","4672"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10578","600"
"Immunocompromised Condition","Male","6171","688"
"Immunocompromised Condition","Total","16774","1288"
"Immunocompromised Condition","Unknown","25","0"
"Missing/Unknown status on all conditions","Female","198115","842"
"Missing/Unknown status on all conditions","Male","183067","1009"
"Missing/Unknown status on all conditions","Total","388196","1852"
"Missing/Unknown status on all conditions","Unknown","7014","1"
"None of the above conditions","Female","276437","7196"
"None of the above conditions","Male","225010","8101"
"None of the above conditions","Total","502872","15298"
"None of the above conditions","Unknown","1425","1"
"Obesity (BMI>40)","Female","7211","210"
"Obesity (BMI>40)","Male","3923","187"
"Obesity (BMI>40)","Total","11149","397"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","35010","2167"
"Other Chronic Diseases","Male","23055","2209"
"Other Chronic Diseases","Total","58185","4376"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","28728","737"
"Smoker","Male","35399","1395"
"Smoker","Total","64229","2132"
"Smoker","Unknown","102","0"
"Total with completed information","Female","286477","7882"
"Total with completed information","Male","233796","8871"
"Total with completed information","Total","521741","16755"
"Total with completed information","Unknown","1468","2"
