"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","109091","4112"
"Any Chronic Condition","Male","86845","4798"
"Any Chronic Condition","Total","196565","8914"
"Any Chronic Condition","Unknown","629","4"
"Any Disability","Female","7765","1126"
"Any Disability","Male","5833","1039"
"Any Disability","Total","13642","2167"
"Any Disability","Unknown","44","2"
"Cardiovascular Disease","Female","24589","2333"
"Cardiovascular Disease","Male","22307","2826"
"Cardiovascular Disease","Total","47002","5160"
"Cardiovascular Disease","Unknown","106","1"
"Chronic Liver Disease","Female","1233","115"
"Chronic Liver Disease","Male","1081","168"
"Chronic Liver Disease","Total","2322","283"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","28683","1149"
"Chronic Lung Disease","Male","18269","1210"
"Chronic Lung Disease","Total","47102","2360"
"Chronic Lung Disease","Unknown","150","1"
"Chronic Renal Disease","Female","5036","943"
"Chronic Renal Disease","Male","4937","1178"
"Chronic Renal Disease","Total","9998","2122"
"Chronic Renal Disease","Unknown","25","1"
"Currently Pregnant","Female","4611","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4622","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","26737","1697"
"Diabetes Mellitus","Male","23178","2123"
"Diabetes Mellitus","Total","50045","3821"
"Diabetes Mellitus","Unknown","130","1"
"Hypertension/High blood pressure","Female","13430","485"
"Hypertension/High blood pressure","Male","10614","581"
"Hypertension/High blood pressure","Total","24130","1068"
"Hypertension/High blood pressure","Unknown","86","2"
"ICU","Female","4164","1694"
"ICU","Male","5396","2317"
"ICU","Total","9578","4014"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9795","519"
"Immunocompromised Condition","Male","5788","616"
"Immunocompromised Condition","Total","15614","1135"
"Immunocompromised Condition","Unknown","31","0"
"Missing/Unknown status on all conditions","Female","201708","837"
"Missing/Unknown status on all conditions","Male","184367","1029"
"Missing/Unknown status on all conditions","Total","395654","1873"
"Missing/Unknown status on all conditions","Unknown","9579","7"
"None of the above conditions","Female","239227","6146"
"None of the above conditions","Male","193415","7006"
"None of the above conditions","Total","434463","13157"
"None of the above conditions","Unknown","1821","5"
"Obesity (BMI>40)","Female","4558","105"
"Obesity (BMI>40)","Male","2518","104"
"Obesity (BMI>40)","Total","7094","209"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","32642","1947"
"Other Chronic Diseases","Male","21651","2029"
"Other Chronic Diseases","Total","54480","3978"
"Other Chronic Diseases","Unknown","187","2"
"Smoker","Female","24676","583"
"Smoker","Male","30537","1164"
"Smoker","Total","55354","1747"
"Smoker","Unknown","141","0"
"Total with completed information","Female","249531","6832"
"Total with completed information","Male","202517","7775"
"Total with completed information","Total","453953","14614"
"Total with completed information","Unknown","1905","7"
