"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","黑龙江省","city","七台河","16","16","0","0","0",NA
"2","海南省","city","万宁","13","12","0","0","1",NA
"3","重庆市","city","万州区","103","86","0","1","16",NA
"4","重庆市","city","万盛经开区","1","1","0","0","0",NA
"5","海南省","city","三亚","54","42","0","1","11",NA
"6","福建省","city","三明","13","12","0","0","1",NA
"7","河南省","city","三门峡","7","4","0","0","3",NA
"8","江西省","city","上饶","119","102","0","0","17",NA
"9","天津市","city","东丽区","4","4","0","0","0",NA
"10","北京市","city","东城区","12","12","0","0","0",NA
"11","海南省","city","东方","3","2","0","0","1",NA
"12","广东省","city","东莞","70","63","0","0","7",NA
"13","重庆市","city","两江新区","17","14","0","0","3",NA
"14","浙江省","city","丽水","17","8","0","0","9",NA
"15","云南省","city","丽江","7","5","0","0","2",NA
"16","宁夏回族自治区","city","中卫","3","1","0","0","2",NA
"17","广东省","city","中山","64","42","0","0","22",NA
"18","北京市","city","丰台区","36","33","0","0","3",NA
"19","重庆市","city","丰都县","10","9","0","0","1",NA
"20","甘肃省","city","临夏","3","1","0","0","2",NA
"21","山西省","city","临汾","2","1","0","0","1",NA
"22","山东省","city","临沂","45","33","0","0","12",NA
"23","云南省","city","临沧","1","1","0","0","0",NA
"24","海南省","city","临高","6","5","0","0","1",NA
"25","辽宁省","city","丹东","7","4","0","0","3",NA
"26","内蒙古自治区","city","乌兰察布","3","3","0","0","0",NA
"27","内蒙古自治区","city","乌海市","2","2","0","0","0",NA
"28","新疆维吾尔自治区","city","乌鲁木齐","21","19","0","0","2",NA
"29","海南省","city","乐东","2","2","0","0","0",NA
"30","四川省","city","乐山","3","3","0","0","0",NA
"31","江西省","city","九江","109","95","0","0","14",NA
"32","重庆市","city","九龙坡区","20","16","0","1","3",NA
"33","重庆市","city","云阳县","21","10","0","0","11",NA
"34","安徽省","city","亳州","100","88","0","0","12",NA
"35","湖北省","city","仙桃","480","416","0","16","48",NA
"36","新疆维吾尔自治区","city","伊犁州","14","14","0","0","0",NA
"37","广东省","city","佛山","81","64","0","0","17",NA
"38","黑龙江省","city","佳木斯","15","10","0","0","5",NA
"39","海南省","city","保亭","3","3","0","0","0",NA
"40","河北省","city","保定","31","20","0","0","11",NA
"41","云南省","city","保山","9","9","0","0","0",NA
"42","河南省","city","信阳","240","202","0","0","38",NA
"43","海南省","city","儋州","15","14","0","0","1",NA
"44","吉林省","city","公主岭","6","4","0","0","2",NA
"45","安徽省","city","六安","60","57","0","0","3",NA
"46","贵州省","city","六盘水","10","8","0","1","1",NA
"47","甘肃省","city","兰州","35","19","0","2","14",NA
"48","内蒙古自治区","city","兴安盟","1","1","0","0","0",NA
"49","新疆维吾尔自治区","city","兵团第七师","1","1","0","0","0",NA
"50","新疆维吾尔自治区","city","兵团第九师","4","4","0","0","0",NA
"51","新疆维吾尔自治区","city","兵团第八师石河子市","2","1","0","1","0",NA
"52","新疆维吾尔自治区","city","兵团第六师五家渠市","1","1","0","0","0",NA
"53","新疆维吾尔自治区","city","兵团第十二师","1","1","0","0","0",NA
"54","新疆维吾尔自治区","city","兵团第四师","10","10","0","0","0",NA
"55","四川省","city","内江","21","18","0","0","3",NA
"56","四川省","city","凉山州","10","9","0","0","1",NA
"57","内蒙古自治区","city","包头","11","11","0","0","0",NA
"58","广西壮族自治区","city","北海","39","34","0","1","4",NA
"59","天津市","city","北辰区","6","6","0","0","0",NA
"60","湖北省","city","十堰","562","480","0","1","81",NA
"61","江苏省","city","南京","90","66","0","0","24",NA
"62","四川省","city","南充","35","30","0","0","5",NA
"63","广西壮族自治区","city","南宁","44","34","0","0","10",NA
"64","重庆市","city","南岸区","11","10","0","0","1",NA
"65","福建省","city","南平","20","17","0","0","3",NA
"66","天津市","city","南开区","4","4","0","0","0",NA
"67","江西省","city","南昌","210","149","0","0","61",NA
"68","江苏省","city","南通","38","28","0","0","10",NA
"69","河南省","city","南阳","145","107","0","2","36",NA
"70","福建省","city","厦门","34","30","0","0","4",NA
"71","黑龙江省","city","双鸭山","39","36","0","2","1",NA
"72","浙江省","city","台州","144","98","0","0","46",NA
"73","重庆市","city","合川区","21","18","0","0","3",NA
"74","安徽省","city","合肥","161","132","0","1","28",NA
"75","江西省","city","吉安","20","15","0","0","5",NA
"76","吉林省","city","吉林市","5","2","0","0","3",NA
"77","新疆维吾尔自治区","city","吐鲁番市","1","0","0","0","1",NA
"78","山西省","city","吕梁","6","1","0","0","5",NA
"79","宁夏回族自治区","city","吴忠","22","16","0","0","6",NA
"80","河南省","city","周口","68","48","0","0","20",NA
"81","内蒙古自治区","city","呼伦贝尔","6","5","0","0","1",NA
"82","内蒙古自治区","city","呼和浩特","7","7","0","0","0",NA
"83","天津市","city","和平区","6","5","0","0","1",NA
"84","湖北省","city","咸宁","534","443","0","7","84",NA
"85","陕西省","city","咸阳","17","13","0","0","4",NA
"86","黑龙江省","city","哈尔滨","159","143","0","1","15",NA
"87","河北省","city","唐山","35","32","0","0","3",NA
"88","河南省","city","商丘","87","73","0","0","14",NA
"89","陕西省","city","商洛","7","6","0","0","1",NA
"90","浙江省","city","嘉兴","42","36","0","0","6",NA
"91","上海市","city","嘉定区","8","7","0","0","1",NA
"92","吉林省","city","四平市","13","10","0","1","2",NA
"93","宁夏回族自治区","city","固原","5","3","0","0","2",NA
"94","重庆市","city","垫江县","20","19","0","0","1",NA
"95","重庆市","city","城口县","2","1","0","0","1",NA
"96","北京市","city","外地来京人员","26","24","0","0","2",NA
"97","上海市","city","外地来沪人员","99","72","0","1","26",NA
"98","天津市","city","外地来津人员","6","5","0","0","1",NA
"99","北京市","city","大兴区","38","36","0","0","2",NA
"100","黑龙江省","city","大兴安岭","2","2","0","0","0",NA
"101","山西省","city","大同","12","8","0","0","4",NA
"102","黑龙江省","city","大庆","15","14","0","1","0",NA
"103","重庆市","city","大渡口区","7","4","0","0","3",NA
"104","云南省","city","大理州","13","10","0","0","3",NA
"105","重庆市","city","大足区","14","13","0","0","1",NA
"106","辽宁省","city","大连","16","12","0","0","4",NA
"107","甘肃省","city","天水","12","6","0","0","6",NA
"108","湖北省","city","天门","362","339","0","10","13",NA
"109","山西省","city","太原","18","15","0","0","3",NA
"110","重庆市","city","奉节县","18","16","0","0","2",NA
"111","上海市","city","奉贤区","9","8","0","0","1",NA
"112","山东省","city","威海","38","29","0","0","9",NA
"113","湖北省","city","孝感","2874","2618","0","49","207",NA
"114","宁夏回族自治区","city","宁东","1","0","0","0","1",NA
"115","福建省","city","宁德","25","20","0","0","5",NA
"116","天津市","city","宁河区","4","4","0","0","0",NA
"117","浙江省","city","宁波","153","122","0","0","31",NA
"118","安徽省","city","安庆","80","65","0","0","15",NA
"119","陕西省","city","安康","22","17","0","0","5",NA
"120","河南省","city","安阳","50","40","0","0","10",NA
"121","贵州省","city","安顺","4","4","0","0","0",NA
"122","海南省","city","定安","3","2","0","1","0",NA
"123","甘肃省","city","定西","8","6","0","0","2",NA
"124","四川省","city","宜宾","11","8","0","0","3",NA
"125","湖北省","city","宜昌","810","727","0","11","72",NA
"126","江西省","city","宜春","95","79","0","0","16",NA
"127","天津市","city","宝坻区","43","40","0","2","1",NA
"128","上海市","city","宝山区","20","20","0","0","0",NA
"129","陕西省","city","宝鸡","13","8","0","0","5",NA
"130","安徽省","city","宣城","6","2","0","0","4",NA
"131","安徽省","city","宿州","38","30","0","0","8",NA
