"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","黑龙江省","city","七台河","13",NA,"0","0","0",NA
"2","海南省","city","万宁","12",NA,"0","0","0",NA
"3","重庆市","city","万州区","85",NA,"0","1","8",NA
"4","重庆市","city","万盛经开区","1",NA,"0","0","0",NA
"5","海南省","city","三亚","41",NA,"0","1","11",NA
"6","福建省","city","三明","13",NA,"0","0","1",NA
"7","河南省","city","三门峡","7",NA,"0","0","3",NA
"8","江西省","city","上饶","98",NA,"0","0","7",NA
"9","天津市","city","东丽区","4",NA,"0","0","0",NA
"10","北京市","city","东城区","9",NA,"0","0","0",NA
"11","海南省","city","东方","3",NA,"0","0","0",NA
"12","广东省","city","东莞","58",NA,"0","0","3",NA
"13","重庆市","city","两江新区","16",NA,"0","0","0",NA
"14","浙江省","city","丽水","17",NA,"0","0","5",NA
"15","云南省","city","丽江","7",NA,"0","0","1",NA
"16","宁夏回族自治区","city","中卫","3",NA,"0","0","2",NA
"17","广东省","city","中山","51",NA,"0","0","14",NA
"18","北京市","city","丰台区","27",NA,"0","0","3",NA
"19","重庆市","city","丰都县","9",NA,"0","0","1",NA
"20","甘肃省","city","临夏","3",NA,"0","0","2",NA
"21","山西省","city","临汾","2",NA,"0","0","1",NA
"22","山东省","city","临沂","40",NA,"0","0","7",NA
"23","云南省","city","临沧","1",NA,"0","0","0",NA
"24","海南省","city","临高","5",NA,"0","0","0",NA
"25","辽宁省","city","丹东","7",NA,"0","0","3",NA
"26","内蒙古自治区","city","乌兰察布","3",NA,"0","0","0",NA
"27","内蒙古自治区","city","乌海市","2",NA,"0","0","0",NA
"28","新疆维吾尔自治区","city","乌鲁木齐","20",NA,"0","0","0",NA
"29","海南省","city","乐东","2",NA,"0","0","0",NA
"30","四川省","city","乐山","3",NA,"0","0","0",NA
"31","江西省","city","九江","100",NA,"0","0","7",NA
"32","重庆市","city","九龙坡区","19",NA,"0","1","1",NA
"33","重庆市","city","云阳县","20",NA,"0","0","9",NA
