"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","黑龙江省","city","七台河","10",NA,"0","0","0",NA
"2","海南省","city","万宁","12",NA,"0","0","0",NA
"3","重庆市","city","万州区","74",NA,"0","1","4",NA
"4","重庆市","city","万盛经开区","1",NA,"0","0","0",NA
"5","海南省","city","三亚","34",NA,"0","1","8",NA
"6","福建省","city","三明","12",NA,"0","0","0",NA
"7","河南省","city","三门峡","7",NA,"0","0","2",NA
"8","江西省","city","上饶","86",NA,"0","0","5",NA
"9","天津市","city","东丽区","4",NA,"0","0","0",NA
"10","北京市","city","东城区","7",NA,"0","0","0",NA
"11","海南省","city","东方","3",NA,"0","0","0",NA
"12","广东省","city","东莞","53",NA,"0","0","1",NA
"13","重庆市","city","两江新区","14",NA,"0","0","0",NA
"14","浙江省","city","丽水","16",NA,"0","0","3",NA
"15","云南省","city","丽江","7",NA,"0","0","1",NA
"16","宁夏回族自治区","city","中卫","3",NA,"0","0","0",NA
"17","广东省","city","中山","46",NA,"0","0","6",NA
"18","北京市","city","丰台区","22",NA,"0","0","0",NA
"19","重庆市","city","丰都县","9",NA,"0","0","1",NA
"20","甘肃省","city","临夏","3",NA,"0","0","2",NA
"21","山西省","city","临汾","2",NA,"0","0","1",NA
"22","山东省","city","临沂","35",NA,"0","0","3",NA
"23","云南省","city","临沧","1",NA,"0","0","0",NA
"24","海南省","city","临高","5",NA,"0","0","0",NA
"25","辽宁省","city","丹东","7",NA,"0","0","1",NA
"26","内蒙古自治区","city","乌兰察布","3",NA,"0","0","0",NA
"27","内蒙古自治区","city","乌海市","2",NA,"0","0","0",NA
"28","新疆维吾尔自治区","city","乌鲁木齐","18",NA,"0","0","0",NA
"29","海南省","city","乐东","1",NA,"0","0","0",NA
"30","四川省","city","乐山","3",NA,"0","0","0",NA
"31","江西省","city","九江","95",NA,"0","0","5",NA
"32","重庆市","city","九龙坡区","19",NA,"0","1","0",NA
"33","重庆市","city","云阳县","20",NA,"0","0","5",NA
"34","安徽省","city","亳州","72",NA,"0","0","5",NA
"35","湖北省","city","仙桃","307",NA,"0","5","11",NA
"36","新疆维吾尔自治区","city","伊犁州","9",NA,"0","0","0",NA
"37","广东省","city","佛山","59",NA,"0","0","4",NA
"38","黑龙江省","city","佳木斯","13",NA,"0","0","1",NA
"39","海南省","city","保亭","2",NA,"0","0","0",NA
"40","河北省","city","保定","18",NA,"0","0","4",NA
"41","云南省","city","保山","9",NA,"0","0","0",NA
"42","河南省","city","信阳","176",NA,"0","0","15",NA
"43","海南省","city","儋州","11",NA,"0","0","0",NA
"44","吉林省","city","公主岭","4",NA,"0","0","1",NA
"45","安徽省","city","六安","41",NA,"0","0","1",NA
"46","贵州省","city","六盘水","9",NA,"0","1","0",NA
"47","甘肃省","city","兰州","32",NA,"0","0","5",NA
"48","内蒙古自治区","city","兴安盟","1",NA,"0","0","0",NA
"49","新疆维吾尔自治区","city","兵团第七师","1",NA,"0","0","0",NA
"50","新疆维吾尔自治区","city","兵团第九师","4",NA,"0","0","0",NA
"51","新疆维吾尔自治区","city","兵团第八师石河子市","1",NA,"0","0","0",NA
"52","新疆维吾尔自治区","city","兵团第六师五家渠市","1",NA,"0","0","0",NA
"53","四川省","city","内江","17",NA,"0","0","1",NA
"54","四川省","city","凉山州","7",NA,"0","0","0",NA
"55","内蒙古自治区","city","包头","9",NA,"0","0","0",NA
"56","广西壮族自治区","city","北海","31",NA,"0","0","2",NA
"57","天津市","city","北辰区","1",NA,"0","0","0",NA
"58","湖北省","city","十堰","395",NA,"0","0","28",NA
"59","江苏省","city","南京","57",NA,"0","0","15",NA
"60","四川省","city","南充","30",NA,"0","0","2",NA
"61","广西壮族自治区","city","南宁","31",NA,"0","0","0",NA
"62","重庆市","city","南岸区","8",NA,"0","0","0",NA
"63","福建省","city","南平","12",NA,"0","0","1",NA
"64","天津市","city","南开区","3",NA,"0","0","0",NA
"65","江西省","city","南昌","162",NA,"0","0","14",NA
"66","江苏省","city","南通","29",NA,"0","0","2",NA
"67","河南省","city","南阳","118",NA,"0","2","6",NA
"68","福建省","city","厦门","23",NA,"0","0","2",NA
"69","黑龙江省","city","双鸭山","36",NA,"0","0","1",NA
"70","浙江省","city","台州","129",NA,"0","0","17",NA
"71","重庆市","city","合川区","16",NA,"0","0","1",NA
"72","安徽省","city","合肥","115",NA,"0","0","9",NA
"73","江西省","city","吉安","16",NA,"0","0","1",NA
"74","吉林省","city","吉林市","5",NA,"0","0","2",NA
"75","新疆维吾尔自治区","city","吐鲁番","1",NA,"0","0","0",NA
"76","山西省","city","吕梁","6",NA,"0","0","3",NA
"77","宁夏回族自治区","city","吴忠","9",NA,"0","0","0",NA
"78","河南省","city","周口","60",NA,"0","0","10",NA
"79","内蒙古自治区","city","呼伦贝尔","5",NA,"0","0","1",NA
"80","内蒙古自治区","city","呼和浩特","7",NA,"0","0","0",NA
"81","天津市","city","和平区","6",NA,"0","0","0",NA
"82","湖北省","city","咸宁","443",NA,"0","1","8",NA
"83","陕西省","city","咸阳","15",NA,"0","0","1",NA
"84","黑龙江省","city","哈尔滨","94",NA,"0","0","9",NA
"85","河北省","city","唐山","19",NA,"0","0","2",NA
"86","河南省","city","商丘","72",NA,"0","0","5",NA
"87","陕西省","city","商洛","7",NA,"0","0","1",NA
"88","浙江省","city","嘉兴","35",NA,"0","0","1",NA
