"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","116866","4446"
"Any Chronic Condition","Male","93008","5124"
"Any Chronic Condition","Total","210423","9578"
"Any Chronic Condition","Unknown","549","8"
"Any Disability","Female","8445","1231"
"Any Disability","Male","6433","1116"
"Any Disability","Total","14916","2352"
"Any Disability","Unknown","38","5"
"Cardiovascular Disease","Female","25415","2488"
"Cardiovascular Disease","Male","23119","2986"
"Cardiovascular Disease","Total","48620","5477"
"Cardiovascular Disease","Unknown","86","3"
"Chronic Liver Disease","Female","1315","124"
"Chronic Liver Disease","Male","1150","179"
"Chronic Liver Disease","Total","2473","304"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30718","1252"
"Chronic Lung Disease","Male","19569","1297"
"Chronic Lung Disease","Total","50421","2551"
"Chronic Lung Disease","Unknown","134","2"
"Chronic Renal Disease","Female","5291","1010"
"Chronic Renal Disease","Male","5215","1268"
"Chronic Renal Disease","Total","10529","2279"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4950","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4961","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","28253","1807"
"Diabetes Mellitus","Male","24481","2270"
"Diabetes Mellitus","Total","52847","4081"
"Diabetes Mellitus","Unknown","113","4"
"Hypertension/High blood pressure","Female","16617","649"
"Hypertension/High blood pressure","Male","13046","735"
"Hypertension/High blood pressure","Total","29761","1388"
"Hypertension/High blood pressure","Unknown","98","4"
"ICU","Female","4466","1816"
"ICU","Male","5729","2448"
"ICU","Total","10213","4268"
"ICU","Unknown","18","4"
"Immunocompromised Condition","Female","10470","567"
"Immunocompromised Condition","Male","6165","660"
"Immunocompromised Condition","Total","16667","1229"
"Immunocompromised Condition","Unknown","32","2"
"Missing/Unknown status on all conditions","Female","203735","849"
"Missing/Unknown status on all conditions","Male","186929","1037"
"Missing/Unknown status on all conditions","Total","399594","1894"
"Missing/Unknown status on all conditions","Unknown","8930","8"
"None of the above conditions","Female","256846","6728"
"None of the above conditions","Male","208236","7590"
"None of the above conditions","Total","466744","14329"
"None of the above conditions","Unknown","1662","11"
"Obesity (BMI>40)","Female","5778","138"
"Obesity (BMI>40)","Male","3122","131"
"Obesity (BMI>40)","Total","8919","270"
"Obesity (BMI>40)","Unknown","19","1"
"Other Chronic Diseases","Female","33765","2052"
"Other Chronic Diseases","Male","22280","2101"
"Other Chronic Diseases","Total","56196","4156"
"Other Chronic Diseases","Unknown","151","3"
"Smoker","Female","26590","646"
"Smoker","Male","32831","1262"
"Smoker","Total","59536","1908"
"Smoker","Unknown","115","0"
"Total with completed information","Female","267189","7426"
"Total with completed information","Male","217362","8369"
"Total with completed information","Total","486275","15808"
"Total with completed information","Unknown","1724","13"
