"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","40701","2009"
"Any Chronic Condition","Male","33017","2179"
"Any Chronic Condition","Total","74137","4190"
"Any Chronic Condition","Unknown","419","2"
"Cardiovascular Disease","Female","13017","1300"
"Cardiovascular Disease","Male","10958","1447"
"Cardiovascular Disease","Total","24075","2747"
"Cardiovascular Disease","Unknown","100","0"
"Chronic Liver Disease","Female","515","55"
"Chronic Liver Disease","Male","457","68"
"Chronic Liver Disease","Total","974","123"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","11669","613"
"Chronic Lung Disease","Male","7275","575"
"Chronic Lung Disease","Total","19081","1188"
"Chronic Lung Disease","Unknown","137","0"
"Chronic Renal Disease","Female","2499","501"
"Chronic Renal Disease","Male","2312","596"
"Chronic Renal Disease","Total","4833","1097"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2158","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2168","4"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","12227","851"
"Diabetes Mellitus","Male","10090","1007"
"Diabetes Mellitus","Total","22431","1860"
"Diabetes Mellitus","Unknown","114","2"
"ICU","Female","2349","853"
"ICU","Male","2961","1133"
"ICU","Total","5337","1988"
"ICU","Unknown","27","2"
"Immunocompromised Condition","Female","3897","241"
"Immunocompromised Condition","Male","2402","284"
"Immunocompromised Condition","Total","6328","525"
"Immunocompromised Condition","Unknown","29","0"
"Missing/Unknown status on all conditions","Female","69214","576"
"Missing/Unknown status on all conditions","Male","64433","685"
"Missing/Unknown status on all conditions","Total","140242","1263"
"Missing/Unknown status on all conditions","Unknown","6595","2"
"Neurologic/Neurodevelopmental","Female","3132","603"
"Neurologic/Neurodevelopmental","Male","2109","519"
"Neurologic/Neurodevelopmental","Total","5273","1122"
"Neurologic/Neurodevelopmental","Unknown","32","0"
"None of the above conditions","Female","94064","2452"
"None of the above conditions","Male","75635","2553"
"None of the above conditions","Total","171023","5005"
"None of the above conditions","Unknown","1324","0"
"Other Chronic Diseases","Female","6569","643"
"Other Chronic Diseases","Male","4181","637"
"Other Chronic Diseases","Total","10802","1280"
"Other Chronic Diseases","Unknown","52","0"
"Smoker","Female","10214","263"
"Smoker","Male","13075","505"
"Smoker","Total","23411","768"
"Smoker","Unknown","122","0"
"Total with completed information","Female","99020","2841"
"Total with completed information","Male","79981","3000"
"Total with completed information","Total","180392","5843"
"Total with completed information","Unknown","1391","2"
