"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","70935","2710"
"Any Chronic Condition","Male","56561","3025"
"Any Chronic Condition","Total","127938","5736"
"Any Chronic Condition","Unknown","442","1"
"Cardiovascular Disease","Female","19495","1685"
"Cardiovascular Disease","Male","16999","1898"
"Cardiovascular Disease","Total","36579","3583"
"Cardiovascular Disease","Unknown","85","0"
"Chronic Liver Disease","Female","765","70"
"Chronic Liver Disease","Male","696","112"
"Chronic Liver Disease","Total","1464","182"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","18613","765"
"Chronic Lung Disease","Male","11778","764"
"Chronic Lung Disease","Total","30504","1529"
"Chronic Lung Disease","Unknown","113","0"
"Chronic Renal Disease","Female","3524","648"
"Chronic Renal Disease","Male","3310","761"
"Chronic Renal Disease","Total","6855","1409"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","3156","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3164","5"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","18162","1106"
"Diabetes Mellitus","Male","15431","1346"
"Diabetes Mellitus","Total","33691","2453"
"Diabetes Mellitus","Unknown","98","1"
"ICU","Female","3102","1132"
"ICU","Male","3987","1536"
"ICU","Total","7103","2668"
"ICU","Unknown","14","0"
"Immunocompromised Condition","Female","6308","317"
"Immunocompromised Condition","Male","3834","373"
"Immunocompromised Condition","Total","10163","690"
"Immunocompromised Condition","Unknown","21","0"
"Missing/Unknown status on all conditions","Female","111602","659"
"Missing/Unknown status on all conditions","Male","104073","763"
"Missing/Unknown status on all conditions","Total","222041","1425"
"Missing/Unknown status on all conditions","Unknown","6366","3"
"Neurologic/Neurodevelopmental","Female","4519","774"
"Neurologic/Neurodevelopmental","Male","3107","659"
"Neurologic/Neurodevelopmental","Total","7655","1433"
"Neurologic/Neurodevelopmental","Unknown","29","0"
"None of the above conditions","Female","155793","3385"
"None of the above conditions","Male","125591","3634"
"None of the above conditions","Total","282707","7019"
"None of the above conditions","Unknown","1323","0"
"Other Chronic Diseases","Female","25766","1503"
"Other Chronic Diseases","Male","17553","1501"
"Other Chronic Diseases","Total","43480","3005"
"Other Chronic Diseases","Unknown","161","1"
"Smoker","Female","16041","362"
"Smoker","Male","20355","700"
"Smoker","Total","36492","1062"
"Smoker","Unknown","96","0"
"Total with completed information","Female","163313","3874"
"Total with completed information","Male","132172","4203"
"Total with completed information","Total","296861","8078"
"Total with completed information","Unknown","1376","1"
