"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","115820","4410"
"Any Chronic Condition","Male","92093","5082"
"Any Chronic Condition","Total","208463","9500"
"Any Chronic Condition","Unknown","550","8"
"Any Disability","Female","8342","1221"
"Any Disability","Male","6330","1107"
"Any Disability","Total","14711","2333"
"Any Disability","Unknown","39","5"
"Cardiovascular Disease","Female","25301","2469"
"Cardiovascular Disease","Male","22989","2963"
"Cardiovascular Disease","Total","48375","5435"
"Cardiovascular Disease","Unknown","85","3"
"Chronic Liver Disease","Female","1307","123"
"Chronic Liver Disease","Male","1140","177"
"Chronic Liver Disease","Total","2455","301"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30464","1240"
"Chronic Lung Disease","Male","19370","1286"
"Chronic Lung Disease","Total","49965","2528"
"Chronic Lung Disease","Unknown","131","2"
"Chronic Renal Disease","Female","5250","1004"
"Chronic Renal Disease","Male","5170","1256"
"Chronic Renal Disease","Total","10443","2261"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4900","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4910","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28074","1799"
"Diabetes Mellitus","Male","24272","2247"
"Diabetes Mellitus","Total","52461","4050"
"Diabetes Mellitus","Unknown","115","4"
"Hypertension/High blood pressure","Female","16203","624"
"Hypertension/High blood pressure","Male","12698","713"
"Hypertension/High blood pressure","Total","29001","1341"
"Hypertension/High blood pressure","Unknown","100","4"
"ICU","Female","4422","1792"
"ICU","Male","5671","2435"
"ICU","Total","10110","4231"
"ICU","Unknown","17","4"
"Immunocompromised Condition","Female","10379","562"
"Immunocompromised Condition","Male","6099","653"
"Immunocompromised Condition","Total","16510","1217"
"Immunocompromised Condition","Unknown","32","2"
"Missing/Unknown status on all conditions","Female","204149","850"
"Missing/Unknown status on all conditions","Male","187190","1036"
"Missing/Unknown status on all conditions","Total","400386","1894"
"Missing/Unknown status on all conditions","Unknown","9047","8"
"None of the above conditions","Female","254411","6674"
"None of the above conditions","Male","206105","7536"
"None of the above conditions","Total","462166","14221"
"None of the above conditions","Unknown","1650","11"
"Obesity (BMI>40)","Female","5623","132"
"Obesity (BMI>40)","Male","3037","124"
"Obesity (BMI>40)","Total","8678","257"
"Obesity (BMI>40)","Unknown","18","1"
"Other Chronic Diseases","Female","33589","2035"
"Other Chronic Diseases","Male","22153","2088"
"Other Chronic Diseases","Total","55893","4126"
"Other Chronic Diseases","Unknown","151","3"
"Smoker","Female","26314","639"
"Smoker","Male","32499","1247"
"Smoker","Total","58929","1886"
"Smoker","Unknown","116","0"
"Total with completed information","Female","264752","7374"
"Total with completed information","Male","215222","8312"
"Total with completed information","Total","481688","15699"
"Total with completed information","Unknown","1714","13"
