"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","140667","5222"
"Any Chronic Condition","Male","111092","5993"
"Any Chronic Condition","Total","252117","11216"
"Any Chronic Condition","Unknown","358","1"
"Any Disability","Female","10324","1425"
"Any Disability","Male","8002","1291"
"Any Disability","Total","18350","2716"
"Any Disability","Unknown","24","0"
"Cardiovascular Disease","Female","28001","2763"
"Cardiovascular Disease","Male","25543","3362"
"Cardiovascular Disease","Total","53594","6125"
"Cardiovascular Disease","Unknown","50","0"
"Chronic Liver Disease","Female","1579","142"
"Chronic Liver Disease","Male","1380","217"
"Chronic Liver Disease","Total","2962","359"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","37440","1460"
"Chronic Lung Disease","Male","24027","1506"
"Chronic Lung Disease","Total","61539","2966"
"Chronic Lung Disease","Unknown","72","0"
"Chronic Renal Disease","Female","6213","1172"
"Chronic Renal Disease","Male","6040","1481"
"Chronic Renal Disease","Total","12262","2653"
"Chronic Renal Disease","Unknown","9","0"
"Currently Pregnant","Female","6744","10"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6747","10"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","32869","2156"
"Diabetes Mellitus","Male","28149","2645"
"Diabetes Mellitus","Total","61093","4802"
"Diabetes Mellitus","Unknown","75","1"
"Hypertension/High blood pressure","Female","25734","1149"
"Hypertension/High blood pressure","Male","20197","1247"
"Hypertension/High blood pressure","Total","46025","2396"
"Hypertension/High blood pressure","Unknown","94","0"
"ICU","Female","5513","2205"
"ICU","Male","7000","2932"
"ICU","Total","12532","5138"
"ICU","Unknown","19","1"
"Immunocompromised Condition","Female","9927","580"
"Immunocompromised Condition","Male","5796","668"
"Immunocompromised Condition","Total","15738","1248"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","298346","1020"
"Missing/Unknown status on all conditions","Male","274229","1185"
"Missing/Unknown status on all conditions","Total","580984","2206"
"Missing/Unknown status on all conditions","Unknown","8409","1"
"None of the above conditions","Female","319291","8188"
"None of the above conditions","Male","256275","9287"
"None of the above conditions","Total","576766","17476"
"None of the above conditions","Unknown","1200","1"
"Obesity (BMI>40)","Female","9118","263"
"Obesity (BMI>40)","Male","4964","235"
"Obesity (BMI>40)","Total","14102","498"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","36595","2240"
"Other Chronic Diseases","Male","23971","2299"
"Other Chronic Diseases","Total","60644","4539"
"Other Chronic Diseases","Unknown","78","0"
"Smoker","Female","32953","803"
"Smoker","Male","39523","1510"
"Smoker","Total","72557","2313"
"Smoker","Unknown","81","0"
"Total with completed information","Female","332308","8919"
"Total with completed information","Male","267104","10108"
"Total with completed information","Total","600664","19029"
"Total with completed information","Unknown","1252","2"
