"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","122116","4703"
"Any Chronic Condition","Male","97166","5410"
"Any Chronic Condition","Total","219751","10115"
"Any Chronic Condition","Unknown","469","2"
"Any Disability","Female","8946","1298"
"Any Disability","Male","6842","1165"
"Any Disability","Total","15818","2464"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","25910","2594"
"Cardiovascular Disease","Male","23599","3101"
"Cardiovascular Disease","Total","49581","5696"
"Cardiovascular Disease","Unknown","72","1"
"Chronic Liver Disease","Female","1381","131"
"Chronic Liver Disease","Male","1198","190"
"Chronic Liver Disease","Total","2585","321"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32066","1318"
"Chronic Lung Disease","Male","20383","1364"
"Chronic Lung Disease","Total","52552","2682"
"Chronic Lung Disease","Unknown","103","0"
"Chronic Renal Disease","Female","5494","1080"
"Chronic Renal Disease","Male","5404","1339"
"Chronic Renal Disease","Total","10917","2419"
"Chronic Renal Disease","Unknown","19","0"
"Currently Pregnant","Female","5242","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5248","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29331","1930"
"Diabetes Mellitus","Male","25372","2412"
"Diabetes Mellitus","Total","54795","4343"
"Diabetes Mellitus","Unknown","92","1"
"Hypertension/High blood pressure","Female","18994","845"
"Hypertension/High blood pressure","Male","14981","917"
"Hypertension/High blood pressure","Total","34071","1762"
"Hypertension/High blood pressure","Unknown","96","0"
"ICU","Female","4740","1941"
"ICU","Male","6059","2604"
"ICU","Total","10812","4546"
"ICU","Unknown","13","1"
"Immunocompromised Condition","Female","10947","610"
"Immunocompromised Condition","Male","6386","702"
"Immunocompromised Condition","Total","17363","1312"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","200030","842"
"Missing/Unknown status on all conditions","Male","184217","1007"
"Missing/Unknown status on all conditions","Total","391939","1851"
"Missing/Unknown status on all conditions","Unknown","7692","2"
"None of the above conditions","Female","268821","7034"
"None of the above conditions","Male","218415","7941"
"None of the above conditions","Total","488671","14978"
"None of the above conditions","Unknown","1435","3"
"Obesity (BMI>40)","Female","6646","184"
"Obesity (BMI>40)","Male","3610","168"
"Obesity (BMI>40)","Total","10271","352"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34584","2118"
"Other Chronic Diseases","Male","22794","2167"
"Other Chronic Diseases","Total","57498","4285"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","27876","709"
"Smoker","Male","34375","1358"
"Smoker","Total","62356","2067"
"Smoker","Unknown","105","0"
"Total with completed information","Female","278905","7725"
"Total with completed information","Male","227272","8720"
"Total with completed information","Total","507657","16449"
"Total with completed information","Unknown","1480","4"
