"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","132048","4925"
"Any Chronic Condition","Male","104863","5631"
"Any Chronic Condition","Total","237390","10558"
"Any Chronic Condition","Unknown","479","2"
"Any Disability","Female","9727","1360"
"Any Disability","Male","7492","1215"
"Any Disability","Total","17248","2576"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","27015","2678"
"Cardiovascular Disease","Male","24644","3225"
"Cardiovascular Disease","Total","51731","5903"
"Cardiovascular Disease","Unknown","72","0"
"Chronic Liver Disease","Female","1500","135"
"Chronic Liver Disease","Male","1296","204"
"Chronic Liver Disease","Total","2802","339"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","34833","1379"
"Chronic Lung Disease","Male","22239","1430"
"Chronic Lung Disease","Total","57176","2809"
"Chronic Lung Disease","Unknown","104","0"
"Chronic Renal Disease","Female","5860","1125"
"Chronic Renal Disease","Male","5734","1402"
"Chronic Renal Disease","Total","11610","2527"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5934","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5939","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","31319","2030"
"Diabetes Mellitus","Male","26955","2501"
"Diabetes Mellitus","Total","58369","4532"
"Diabetes Mellitus","Unknown","95","1"
"Hypertension/High blood pressure","Female","23036","1006"
"Hypertension/High blood pressure","Male","18147","1070"
"Hypertension/High blood pressure","Total","41284","2076"
"Hypertension/High blood pressure","Unknown","101","0"
"ICU","Female","5129","2047"
"ICU","Male","6542","2738"
"ICU","Total","11683","4786"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10076","588"
"Immunocompromised Condition","Male","5884","673"
"Immunocompromised Condition","Total","15984","1261"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","228590","875"
"Missing/Unknown status on all conditions","Male","210260","1044"
"Missing/Unknown status on all conditions","Total","446455","1923"
"Missing/Unknown status on all conditions","Unknown","7605","4"
"None of the above conditions","Female","294212","7350"
"None of the above conditions","Male","238125","8294"
"None of the above conditions","Total","533820","15646"
"None of the above conditions","Unknown","1483","2"
"Obesity (BMI>40)","Female","8080","225"
"Obesity (BMI>40)","Male","4391","195"
"Obesity (BMI>40)","Total","12491","420"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","35692","2199"
"Other Chronic Diseases","Male","23462","2244"
"Other Chronic Diseases","Total","59272","4443"
"Other Chronic Diseases","Unknown","118","0"
"Smoker","Female","30600","753"
"Smoker","Male","37394","1438"
"Smoker","Total","68096","2191"
"Smoker","Unknown","102","0"
"Total with completed information","Female","305277","8041"
"Total with completed information","Male","247604","9077"
"Total with completed information","Total","554417","17121"
"Total with completed information","Unknown","1536","3"
