"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","59049","2539"
"Any Chronic Condition","Male","48122","2830"
"Any Chronic Condition","Total","107519","5372"
"Any Chronic Condition","Unknown","348","3"
"Cardiovascular Disease","Female","18336","1631"
"Cardiovascular Disease","Male","15868","1841"
"Cardiovascular Disease","Total","34282","3474"
"Cardiovascular Disease","Unknown","78","2"
"Chronic Liver Disease","Female","720","69"
"Chronic Liver Disease","Male","650","109"
"Chronic Liver Disease","Total","1373","178"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","17226","742"
"Chronic Lung Disease","Male","10801","748"
"Chronic Lung Disease","Total","28139","1491"
"Chronic Lung Disease","Unknown","112","1"
"Chronic Renal Disease","Female","3337","629"
"Chronic Renal Disease","Male","3081","738"
"Chronic Renal Disease","Total","6437","1368"
"Chronic Renal Disease","Unknown","19","1"
"Currently Pregnant","Female","2973","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2979","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","16982","1071"
"Diabetes Mellitus","Male","14385","1315"
"Diabetes Mellitus","Total","31456","2387"
"Diabetes Mellitus","Unknown","89","1"
"ICU","Female","2992","1106"
"ICU","Male","3824","1489"
"ICU","Total","6832","2597"
"ICU","Unknown","16","2"
"Immunocompromised Condition","Female","5809","311"
"Immunocompromised Condition","Male","3544","369"
"Immunocompromised Condition","Total","9370","680"
"Immunocompromised Condition","Unknown","17","0"
"Missing/Unknown status on all conditions","Female","97989","665"
"Missing/Unknown status on all conditions","Male","91722","765"
"Missing/Unknown status on all conditions","Total","195373","1436"
"Missing/Unknown status on all conditions","Unknown","5662","6"
"Neurologic/Neurodevelopmental","Female","4272","755"
"Neurologic/Neurodevelopmental","Male","2894","645"
"Neurologic/Neurodevelopmental","Total","7193","1401"
"Neurologic/Neurodevelopmental","Unknown","27","1"
"None of the above conditions","Female","143280","3278"
"None of the above conditions","Male","115564","3487"
"None of the above conditions","Total","260007","6769"
"None of the above conditions","Unknown","1163","4"
"Other Chronic Diseases","Female","9073","800"
"Other Chronic Diseases","Male","5749","785"
"Other Chronic Diseases","Total","14876","1586"
"Other Chronic Diseases","Unknown","54","1"
"Smoker","Female","15032","352"
"Smoker","Male","19143","684"
"Smoker","Total","34263","1036"
"Smoker","Unknown","88","0"
"Total with completed information","Female","149362","3725"
"Total with completed information","Male","120972","4009"
"Total with completed information","Total","271531","7739"
"Total with completed information","Unknown","1197","5"
