"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","47249","2264"
"Any Chronic Condition","Male","38691","2499"
"Any Chronic Condition","Total","86364","4765"
"Any Chronic Condition","Unknown","424","2"
"Cardiovascular Disease","Female","15040","1466"
"Cardiovascular Disease","Male","12782","1649"
"Cardiovascular Disease","Total","27919","3115"
"Cardiovascular Disease","Unknown","97","0"
"Chronic Liver Disease","Female","594","62"
"Chronic Liver Disease","Male","534","89"
"Chronic Liver Disease","Total","1132","151"
"Chronic Liver Disease","Unknown","4","0"
"Chronic Lung Disease","Female","13539","672"
"Chronic Lung Disease","Male","8544","657"
"Chronic Lung Disease","Total","22220","1329"
"Chronic Lung Disease","Unknown","137","0"
"Chronic Renal Disease","Female","2809","570"
"Chronic Renal Disease","Male","2593","670"
"Chronic Renal Disease","Total","5424","1240"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2464","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2475","4"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","13955","954"
"Diabetes Mellitus","Male","11683","1169"
"Diabetes Mellitus","Total","25748","2125"
"Diabetes Mellitus","Unknown","110","2"
"ICU","Female","2613","969"
"ICU","Male","3326","1315"
"ICU","Total","5963","2287"
"ICU","Unknown","24","3"
"Immunocompromised Condition","Female","4492","277"
"Immunocompromised Condition","Male","2791","327"
"Immunocompromised Condition","Total","7311","604"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","74291","612"
"Missing/Unknown status on all conditions","Male","70365","708"
"Missing/Unknown status on all conditions","Total","150373","1324"
"Missing/Unknown status on all conditions","Unknown","5717","4"
"Neurologic/Neurodevelopmental","Female","3509","664"
"Neurologic/Neurodevelopmental","Male","2400","577"
"Neurologic/Neurodevelopmental","Total","5939","1241"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","111494","2814"
"None of the above conditions","Male","89931","2966"
"None of the above conditions","Total","202795","5780"
"None of the above conditions","Unknown","1370","0"
"Other Chronic Diseases","Female","7440","706"
"Other Chronic Diseases","Male","4781","705"
"Other Chronic Diseases","Total","12271","1411"
"Other Chronic Diseases","Unknown","50","0"
"Smoker","Female","12032","296"
"Smoker","Male","15453","594"
"Smoker","Total","27604","890"
"Smoker","Unknown","119","0"
"Total with completed information","Female","116628","3229"
"Total with completed information","Male","94487","3444"
"Total with completed information","Total","212548","6675"
"Total with completed information","Unknown","1433","2"
