"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","110402","4171"
"Any Chronic Condition","Male","87909","4856"
"Any Chronic Condition","Total","198878","9032"
"Any Chronic Condition","Unknown","567","5"
"Any Disability","Female","7871","1148"
"Any Disability","Male","5932","1053"
"Any Disability","Total","13842","2204"
"Any Disability","Unknown","39","3"
"Cardiovascular Disease","Female","24730","2361"
"Cardiovascular Disease","Male","22452","2858"
"Cardiovascular Disease","Total","47275","5221"
"Cardiovascular Disease","Unknown","93","2"
"Chronic Liver Disease","Female","1249","116"
"Chronic Liver Disease","Male","1096","170"
"Chronic Liver Disease","Total","2353","286"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","29041","1165"
"Chronic Lung Disease","Male","18509","1223"
"Chronic Lung Disease","Total","47683","2389"
"Chronic Lung Disease","Unknown","133","1"
"Chronic Renal Disease","Female","5071","959"
"Chronic Renal Disease","Male","4980","1195"
"Chronic Renal Disease","Total","10074","2155"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4652","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4662","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27013","1720"
"Diabetes Mellitus","Male","23418","2146"
"Diabetes Mellitus","Total","50548","3867"
"Diabetes Mellitus","Unknown","117","1"
"Hypertension/High blood pressure","Female","13970","509"
"Hypertension/High blood pressure","Male","11042","607"
"Hypertension/High blood pressure","Total","25104","1118"
"Hypertension/High blood pressure","Unknown","92","2"
"ICU","Female","4210","1716"
"ICU","Male","5433","2341"
"ICU","Total","9661","4060"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9898","525"
"Immunocompromised Condition","Male","5859","622"
"Immunocompromised Condition","Total","15790","1148"
"Immunocompromised Condition","Unknown","33","1"
"Missing/Unknown status on all conditions","Female","202061","843"
"Missing/Unknown status on all conditions","Male","184800","1029"
"Missing/Unknown status on all conditions","Total","395728","1878"
"Missing/Unknown status on all conditions","Unknown","8867","6"
"None of the above conditions","Female","242232","6265"
"None of the above conditions","Male","196063","7143"
"None of the above conditions","Total","439970","13415"
"None of the above conditions","Unknown","1675","7"
"Obesity (BMI>40)","Female","4760","109"
"Obesity (BMI>40)","Male","2636","112"
"Obesity (BMI>40)","Total","7414","221"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","32837","1961"
"Other Chronic Diseases","Male","21763","2040"
"Other Chronic Diseases","Total","54764","4004"
"Other Chronic Diseases","Unknown","164","3"
"Smoker","Female","25002","591"
"Smoker","Male","30918","1177"
"Smoker","Total","56042","1768"
"Smoker","Unknown","122","0"
"Total with completed information","Female","252546","6951"
"Total with completed information","Male","205165","7910"
"Total with completed information","Total","459458","14870"
"Total with completed information","Unknown","1747","9"
