"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","153791","5984"
"Any Chronic Condition","Male","121466","6851"
"Any Chronic Condition","Total","275615","12841"
"Any Chronic Condition","Unknown","358","6"
"Any Disability","Female","11402","1558"
"Any Disability","Male","9093","1406"
"Any Disability","Total","20521","2964"
"Any Disability","Unknown","26","0"
"Cardiovascular Disease","Female","29343","3030"
"Cardiovascular Disease","Male","26860","3688"
"Cardiovascular Disease","Total","56250","6722"
"Cardiovascular Disease","Unknown","47","4"
"Chronic Liver Disease","Female","1742","162"
"Chronic Liver Disease","Male","1531","247"
"Chronic Liver Disease","Total","3275","409"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","41357","1700"
"Chronic Lung Disease","Male","26653","1721"
"Chronic Lung Disease","Total","68099","3423"
"Chronic Lung Disease","Unknown","89","2"
"Chronic Renal Disease","Female","6651","1315"
"Chronic Renal Disease","Male","6436","1640"
"Chronic Renal Disease","Total","13098","2958"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7762","21"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7766","21"
"Currently Pregnant","Unknown","4","0"
"Diabetes Mellitus","Female","35312","2475"
"Diabetes Mellitus","Male","30180","2998"
"Diabetes Mellitus","Total","65559","5477"
"Diabetes Mellitus","Unknown","67","4"
"Hypertension/High blood pressure","Female","30545","1594"
"Hypertension/High blood pressure","Male","23933","1744"
"Hypertension/High blood pressure","Total","54565","3339"
"Hypertension/High blood pressure","Unknown","87","1"
"ICU","Female","6188","2608"
"ICU","Male","7799","3474"
"ICU","Total","14015","6087"
"ICU","Unknown","28","5"
"Immunocompromised Condition","Female","9396","558"
"Immunocompromised Condition","Male","5455","621"
"Immunocompromised Condition","Total","14862","1179"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","312323","1129"
"Missing/Unknown status on all conditions","Male","291248","1288"
"Missing/Unknown status on all conditions","Total","611953","2418"
"Missing/Unknown status on all conditions","Unknown","8382","1"
"None of the above conditions","Female","360630","10074"
"None of the above conditions","Male","289195","11606"
"None of the above conditions","Total","651234","21689"
"None of the above conditions","Unknown","1409","9"
"Obesity (BMI>40)","Female","11124","402"
"Obesity (BMI>40)","Male","6077","361"
"Obesity (BMI>40)","Total","17218","763"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","37837","2456"
"Other Chronic Diseases","Male","24780","2485"
"Other Chronic Diseases","Total","62692","4941"
"Other Chronic Diseases","Unknown","75","0"
"Smoker","Female","36683","942"
"Smoker","Male","43505","1749"
"Smoker","Total","80267","2692"
"Smoker","Unknown","79","1"
"Total with completed information","Female","374095","10867"
"Total with completed information","Male","300057","12470"
"Total with completed information","Total","675601","23350"
"Total with completed information","Unknown","1449","13"
