"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","122767","4732"
"Any Chronic Condition","Male","97729","5447"
"Any Chronic Condition","Total","220957","10181"
"Any Chronic Condition","Unknown","461","2"
"Any Disability","Female","9041","1313"
"Any Disability","Male","6909","1176"
"Any Disability","Total","15979","2490"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","25974","2607"
"Cardiovascular Disease","Male","23676","3125"
"Cardiovascular Disease","Total","49722","5733"
"Cardiovascular Disease","Unknown","72","1"
"Chronic Liver Disease","Female","1396","133"
"Chronic Liver Disease","Male","1207","194"
"Chronic Liver Disease","Total","2609","327"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32226","1328"
"Chronic Lung Disease","Male","20480","1375"
"Chronic Lung Disease","Total","52805","2703"
"Chronic Lung Disease","Unknown","99","0"
"Chronic Renal Disease","Female","5512","1090"
"Chronic Renal Disease","Male","5432","1351"
"Chronic Renal Disease","Total","10962","2441"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5274","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5280","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29489","1947"
"Diabetes Mellitus","Male","25480","2427"
"Diabetes Mellitus","Total","55060","4375"
"Diabetes Mellitus","Unknown","91","1"
"Hypertension/High blood pressure","Female","19350","884"
"Hypertension/High blood pressure","Male","15278","957"
"Hypertension/High blood pressure","Total","34721","1841"
"Hypertension/High blood pressure","Unknown","93","0"
"ICU","Female","4777","1956"
"ICU","Male","6108","2629"
"ICU","Total","10898","4586"
"ICU","Unknown","13","1"
"Immunocompromised Condition","Female","10998","618"
"Immunocompromised Condition","Male","6414","711"
"Immunocompromised Condition","Total","17440","1329"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","199305","841"
"Missing/Unknown status on all conditions","Male","183697","1005"
"Missing/Unknown status on all conditions","Total","390246","1848"
"Missing/Unknown status on all conditions","Unknown","7244","2"
"None of the above conditions","Female","270489","7095"
"None of the above conditions","Male","219897","8001"
"None of the above conditions","Total","491800","15098"
"None of the above conditions","Unknown","1414","2"
"Obesity (BMI>40)","Female","6771","195"
"Obesity (BMI>40)","Male","3665","174"
"Obesity (BMI>40)","Total","10450","369"
"Obesity (BMI>40)","Unknown","14","0"
"Other Chronic Diseases","Female","34721","2132"
"Other Chronic Diseases","Male","22889","2181"
"Other Chronic Diseases","Total","57730","4313"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","28046","722"
"Smoker","Male","34587","1380"
"Smoker","Total","62736","2102"
"Smoker","Unknown","103","0"
"Total with completed information","Female","280523","7783"
"Total with completed information","Male","228710","8770"
"Total with completed information","Total","510692","16556"
"Total with completed information","Unknown","1459","3"
