"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","88905","3290"
"Any Chronic Condition","Male","70723","3757"
"Any Chronic Condition","Total","160221","7051"
"Any Chronic Condition","Unknown","593","4"
"Cardiovascular Disease","Female","22582","1984"
"Cardiovascular Disease","Male","20181","2308"
"Cardiovascular Disease","Total","42884","4292"
"Cardiovascular Disease","Unknown","121","0"
"Chronic Liver Disease","Female","1025","93"
"Chronic Liver Disease","Male","895","132"
"Chronic Liver Disease","Total","1927","225"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","24210","943"
"Chronic Lung Disease","Male","15285","945"
"Chronic Lung Disease","Total","39637","1889"
"Chronic Lung Disease","Unknown","142","1"
"Chronic Renal Disease","Female","4370","770"
"Chronic Renal Disease","Male","4199","929"
"Chronic Renal Disease","Total","8597","1699"
"Chronic Renal Disease","Unknown","28","0"
"Currently Pregnant","Female","3916","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3925","6"
"Currently Pregnant","Unknown","9","0"
"Diabetes Mellitus","Female","23062","1364"
"Diabetes Mellitus","Male","19732","1682"
"Diabetes Mellitus","Total","42930","3048"
"Diabetes Mellitus","Unknown","136","2"
"ICU","Female","3640","1409"
"ICU","Male","4702","1874"
"ICU","Total","8360","3285"
"ICU","Unknown","18","2"
"Immunocompromised Condition","Female","8282","398"
"Immunocompromised Condition","Male","4928","481"
"Immunocompromised Condition","Total","13239","879"
"Immunocompromised Condition","Unknown","29","0"
"Missing/Unknown status on all conditions","Female","183727","771"
"Missing/Unknown status on all conditions","Male","166515","938"
"Missing/Unknown status on all conditions","Total","359801","1716"
"Missing/Unknown status on all conditions","Unknown","9559","7"
"Neurologic/Neurodevelopmental","Female","6209","916"
"Neurologic/Neurodevelopmental","Male","4492","828"
"Neurologic/Neurodevelopmental","Total","10746","1745"
"Neurologic/Neurodevelopmental","Unknown","45","1"
"None of the above conditions","Female","201063","4467"
"None of the above conditions","Male","161307","4904"
"None of the above conditions","Total","364124","9382"
"None of the above conditions","Unknown","1754","11"
"Other Chronic Diseases","Female","29503","1705"
"Other Chronic Diseases","Male","19687","1745"
"Other Chronic Diseases","Total","49389","3451"
"Other Chronic Diseases","Unknown","199","1"
"Smoker","Female","20613","465"
"Smoker","Male","25565","894"
"Smoker","Total","46310","1359"
"Smoker","Unknown","132","0"
"Total with completed information","Female","210611","5064"
"Total with completed information","Male","169734","5617"
"Total with completed information","Total","382190","10694"
"Total with completed information","Unknown","1845","13"
