"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","127472","4860"
"Any Chronic Condition","Male","101447","5540"
"Any Chronic Condition","Total","229366","10402"
"Any Chronic Condition","Unknown","447","2"
"Any Disability","Female","9433","1342"
"Any Disability","Male","7251","1196"
"Any Disability","Total","16713","2539"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26527","2658"
"Cardiovascular Disease","Male","24148","3180"
"Cardiovascular Disease","Total","50742","5838"
"Cardiovascular Disease","Unknown","67","0"
"Chronic Liver Disease","Female","1442","135"
"Chronic Liver Disease","Male","1260","199"
"Chronic Liver Disease","Total","2707","334"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","33493","1362"
"Chronic Lung Disease","Male","21316","1404"
"Chronic Lung Disease","Total","54907","2766"
"Chronic Lung Disease","Unknown","98","0"
"Chronic Renal Disease","Female","5687","1118"
"Chronic Renal Disease","Male","5600","1381"
"Chronic Renal Disease","Total","11302","2499"
"Chronic Renal Disease","Unknown","15","0"
"Currently Pregnant","Female","5564","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5569","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30484","2002"
"Diabetes Mellitus","Male","26279","2468"
"Diabetes Mellitus","Total","56850","4471"
"Diabetes Mellitus","Unknown","87","1"
"Hypertension/High blood pressure","Female","21513","970"
"Hypertension/High blood pressure","Male","16960","1027"
"Hypertension/High blood pressure","Total","38560","1997"
"Hypertension/High blood pressure","Unknown","87","0"
"ICU","Female","4999","2012"
"ICU","Male","6356","2693"
"ICU","Total","11367","4706"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10301","594"
"Immunocompromised Condition","Male","5999","677"
"Immunocompromised Condition","Total","16324","1271"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","203251","846"
"Missing/Unknown status on all conditions","Male","187575","1014"
"Missing/Unknown status on all conditions","Total","397822","1861"
"Missing/Unknown status on all conditions","Unknown","6996","1"
"None of the above conditions","Female","282050","7237"
"None of the above conditions","Male","229203","8142"
"None of the above conditions","Total","512651","15380"
"None of the above conditions","Unknown","1398","1"
"Obesity (BMI>40)","Female","7480","218"
"Obesity (BMI>40)","Male","4075","188"
"Obesity (BMI>40)","Total","11569","406"
"Obesity (BMI>40)","Unknown","14","0"
"Other Chronic Diseases","Female","35222","2179"
"Other Chronic Diseases","Male","23188","2218"
"Other Chronic Diseases","Total","58524","4397"
"Other Chronic Diseases","Unknown","114","0"
"Smoker","Female","29336","744"
"Smoker","Male","36111","1405"
"Smoker","Total","65543","2149"
"Smoker","Unknown","96","0"
"Total with completed information","Female","292235","7921"
"Total with completed information","Male","238117","8915"
"Total with completed information","Total","531792","16838"
"Total with completed information","Unknown","1440","2"
