"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","125837","4839"
"Any Chronic Condition","Male","100147","5519"
"Any Chronic Condition","Total","226435","10360"
"Any Chronic Condition","Unknown","451","2"
"Any Disability","Female","9337","1344"
"Any Disability","Male","7145","1192"
"Any Disability","Total","16512","2537"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","26363","2652"
"Cardiovascular Disease","Male","23997","3167"
"Cardiovascular Disease","Total","50426","5819"
"Cardiovascular Disease","Unknown","66","0"
"Chronic Liver Disease","Female","1425","135"
"Chronic Liver Disease","Male","1241","199"
"Chronic Liver Disease","Total","2670","334"
"Chronic Liver Disease","Unknown","4","0"
"Chronic Lung Disease","Female","33042","1351"
"Chronic Lung Disease","Male","21014","1398"
"Chronic Lung Disease","Total","54153","2749"
"Chronic Lung Disease","Unknown","97","0"
"Chronic Renal Disease","Female","5637","1110"
"Chronic Renal Disease","Male","5557","1374"
"Chronic Renal Disease","Total","11210","2484"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5462","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5467","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30172","1996"
"Diabetes Mellitus","Male","26046","2459"
"Diabetes Mellitus","Total","56307","4456"
"Diabetes Mellitus","Unknown","89","1"
"Hypertension/High blood pressure","Female","20876","958"
"Hypertension/High blood pressure","Male","16484","1017"
"Hypertension/High blood pressure","Total","37445","1975"
"Hypertension/High blood pressure","Unknown","85","0"
"ICU","Female","4945","1998"
"ICU","Male","6301","2681"
"ICU","Total","11258","4680"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10478","597"
"Immunocompromised Condition","Male","6111","684"
"Immunocompromised Condition","Total","16614","1281"
"Immunocompromised Condition","Unknown","25","0"
"Missing/Unknown status on all conditions","Female","199056","843"
"Missing/Unknown status on all conditions","Male","183799","1010"
"Missing/Unknown status on all conditions","Total","389872","1854"
"Missing/Unknown status on all conditions","Unknown","7017","1"
"None of the above conditions","Female","277623","7209"
"None of the above conditions","Male","225962","8111"
"None of the above conditions","Total","505008","15321"
"None of the above conditions","Unknown","1423","1"
"Obesity (BMI>40)","Female","7284","212"
"Obesity (BMI>40)","Male","3963","188"
"Obesity (BMI>40)","Total","11262","400"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","35070","2171"
"Other Chronic Diseases","Male","23084","2209"
"Other Chronic Diseases","Total","58273","4380"
"Other Chronic Diseases","Unknown","119","0"
"Smoker","Female","28846","737"
"Smoker","Male","35564","1396"
"Smoker","Total","64509","2133"
"Smoker","Unknown","99","0"
"Total with completed information","Female","287684","7895"
"Total with completed information","Male","234753","8881"
"Total with completed information","Total","523903","16778"
"Total with completed information","Unknown","1466","2"
