"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","50118","2375"
"Any Chronic Condition","Male","41054","2628"
"Any Chronic Condition","Total","91605","5007"
"Any Chronic Condition","Unknown","433","4"
"Cardiovascular Disease","Female","15912","1532"
"Cardiovascular Disease","Male","13551","1721"
"Cardiovascular Disease","Total","29563","3255"
"Cardiovascular Disease","Unknown","100","2"
"Chronic Liver Disease","Female","634","67"
"Chronic Liver Disease","Male","559","94"
"Chronic Liver Disease","Total","1198","161"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","14416","706"
"Chronic Lung Disease","Male","9086","691"
"Chronic Lung Disease","Total","23646","1399"
"Chronic Lung Disease","Unknown","144","2"
"Chronic Renal Disease","Female","2960","593"
"Chronic Renal Disease","Male","2709","701"
"Chronic Renal Disease","Total","5691","1294"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2574","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2586","5"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","14719","998"
"Diabetes Mellitus","Male","12336","1227"
"Diabetes Mellitus","Total","27168","2228"
"Diabetes Mellitus","Unknown","113","3"
"ICU","Female","2719","1022"
"ICU","Male","3472","1392"
"ICU","Total","6211","2417"
"ICU","Unknown","20","3"
"Immunocompromised Condition","Female","4799","288"
"Immunocompromised Condition","Male","2979","351"
"Immunocompromised Condition","Total","7806","639"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","77012","636"
"Missing/Unknown status on all conditions","Male","72944","729"
"Missing/Unknown status on all conditions","Total","155579","1369"
"Missing/Unknown status on all conditions","Unknown","5623","4"
"Neurologic/Neurodevelopmental","Female","3706","697"
"Neurologic/Neurodevelopmental","Male","2529","603"
"Neurologic/Neurodevelopmental","Total","6265","1301"
"Neurologic/Neurodevelopmental","Unknown","30","1"
"None of the above conditions","Female","119228","2974"
"None of the above conditions","Male","96275","3148"
"None of the above conditions","Total","216890","6124"
"None of the above conditions","Unknown","1387","2"
"Other Chronic Diseases","Female","7864","747"
"Other Chronic Diseases","Male","5030","737"
"Other Chronic Diseases","Total","12948","1485"
"Other Chronic Diseases","Unknown","54","1"
"Smoker","Female","12761","318"
"Smoker","Male","16430","629"
"Smoker","Total","29312","947"
"Smoker","Unknown","121","0"
"Total with completed information","Female","124515","3405"
"Total with completed information","Male","100962","3639"
"Total with completed information","Total","226926","7049"
"Total with completed information","Unknown","1449","5"
