"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","108770","4094"
"Any Chronic Condition","Male","86571","4781"
"Any Chronic Condition","Total","196033","8879"
"Any Chronic Condition","Unknown","692","4"
"Any Disability","Female","7732","1120"
"Any Disability","Male","5798","1037"
"Any Disability","Total","13580","2159"
"Any Disability","Unknown","50","2"
"Cardiovascular Disease","Female","24565","2324"
"Cardiovascular Disease","Male","22278","2817"
"Cardiovascular Disease","Total","46967","5142"
"Cardiovascular Disease","Unknown","124","1"
"Chronic Liver Disease","Female","1233","115"
"Chronic Liver Disease","Male","1077","165"
"Chronic Liver Disease","Total","2318","280"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","28605","1143"
"Chronic Lung Disease","Male","18214","1205"
"Chronic Lung Disease","Total","46976","2349"
"Chronic Lung Disease","Unknown","157","1"
"Chronic Renal Disease","Female","5023","941"
"Chronic Renal Disease","Male","4927","1173"
"Chronic Renal Disease","Total","9978","2115"
"Chronic Renal Disease","Unknown","28","1"
"Currently Pregnant","Female","4592","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4604","6"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","26675","1687"
"Diabetes Mellitus","Male","23122","2116"
"Diabetes Mellitus","Total","49942","3804"
"Diabetes Mellitus","Unknown","145","1"
"Hypertension/High blood pressure","Female","13310","481"
"Hypertension/High blood pressure","Male","10519","576"
"Hypertension/High blood pressure","Total","23925","1059"
"Hypertension/High blood pressure","Unknown","96","2"
"ICU","Female","4155","1689"
"ICU","Male","5379","2311"
"ICU","Total","9552","4003"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9757","517"
"Immunocompromised Condition","Male","5770","614"
"Immunocompromised Condition","Total","15560","1131"
"Immunocompromised Condition","Unknown","33","0"
"Missing/Unknown status on all conditions","Female","201296","835"
"Missing/Unknown status on all conditions","Male","184008","1029"
"Missing/Unknown status on all conditions","Total","395149","1871"
"Missing/Unknown status on all conditions","Unknown","9845","7"
"None of the above conditions","Female","238416","6113"
"None of the above conditions","Male","192763","6973"
"None of the above conditions","Total","433155","13091"
"None of the above conditions","Unknown","1976","5"
"Obesity (BMI>40)","Female","4514","105"
"Obesity (BMI>40)","Male","2493","102"
"Obesity (BMI>40)","Total","7027","207"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","32594","1947"
"Other Chronic Diseases","Male","21617","2028"
"Other Chronic Diseases","Total","54420","3977"
"Other Chronic Diseases","Unknown","209","2"
"Smoker","Female","24597","581"
"Smoker","Male","30445","1159"
"Smoker","Total","55201","1740"
"Smoker","Unknown","159","0"
"Total with completed information","Female","248719","6798"
"Total with completed information","Male","201866","7741"
"Total with completed information","Total","452656","14546"
"Total with completed information","Unknown","2071","7"
