"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","118154","4473"
"Any Chronic Condition","Male","93960","5164"
"Any Chronic Condition","Total","212661","9638"
"Any Chronic Condition","Unknown","547","1"
"Any Disability","Female","8553","1243"
"Any Disability","Male","6528","1126"
"Any Disability","Total","15115","2369"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","25534","2502"
"Cardiovascular Disease","Male","23231","3000"
"Cardiovascular Disease","Total","48848","5502"
"Cardiovascular Disease","Unknown","83","0"
"Chronic Liver Disease","Female","1327","125"
"Chronic Liver Disease","Male","1155","180"
"Chronic Liver Disease","Total","2489","305"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","31063","1262"
"Chronic Lung Disease","Male","19750","1305"
"Chronic Lung Disease","Total","50944","2567"
"Chronic Lung Disease","Unknown","131","0"
"Chronic Renal Disease","Female","5340","1017"
"Chronic Renal Disease","Male","5251","1275"
"Chronic Renal Disease","Total","10613","2292"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","5024","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5034","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28507","1818"
"Diabetes Mellitus","Male","24675","2295"
"Diabetes Mellitus","Total","53293","4114"
"Diabetes Mellitus","Unknown","111","1"
"Hypertension/High blood pressure","Female","17123","667"
"Hypertension/High blood pressure","Male","13438","754"
"Hypertension/High blood pressure","Total","30660","1421"
"Hypertension/High blood pressure","Unknown","99","0"
"ICU","Female","4517","1830"
"ICU","Male","5777","2471"
"ICU","Total","10309","4302"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","10580","572"
"Immunocompromised Condition","Male","6212","666"
"Immunocompromised Condition","Total","16823","1238"
"Immunocompromised Condition","Unknown","31","0"
"Missing/Unknown status on all conditions","Female","203296","845"
"Missing/Unknown status on all conditions","Male","186731","1044"
"Missing/Unknown status on all conditions","Total","398845","1891"
"Missing/Unknown status on all conditions","Unknown","8818","2"
"None of the above conditions","Female","259790","6795"
"None of the above conditions","Male","210494","7648"
"None of the above conditions","Total","471942","14443"
"None of the above conditions","Unknown","1658","0"
"Obesity (BMI>40)","Female","5967","142"
"Obesity (BMI>40)","Male","3246","139"
"Obesity (BMI>40)","Total","9232","281"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","33987","2066"
"Other Chronic Diseases","Male","22386","2111"
"Other Chronic Diseases","Total","56524","4177"
"Other Chronic Diseases","Unknown","151","0"
"Smoker","Female","26913","653"
"Smoker","Male","33185","1270"
"Smoker","Total","60217","1923"
"Smoker","Unknown","119","0"
"Total with completed information","Female","270112","7484"
"Total with completed information","Male","219593","8428"
"Total with completed information","Total","491422","15913"
"Total with completed information","Unknown","1717","1"
