"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","154881","6010"
"Any Chronic Condition","Male","122346","6878"
"Any Chronic Condition","Total","277584","12894"
"Any Chronic Condition","Unknown","357","6"
"Any Disability","Female","11491","1570"
"Any Disability","Male","9201","1412"
"Any Disability","Total","20718","2982"
"Any Disability","Unknown","26","0"
"Cardiovascular Disease","Female","29430","3041"
"Cardiovascular Disease","Male","26992","3703"
"Cardiovascular Disease","Total","56468","6748"
"Cardiovascular Disease","Unknown","46","4"
"Chronic Liver Disease","Female","1756","162"
"Chronic Liver Disease","Male","1543","246"
"Chronic Liver Disease","Total","3301","408"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","41658","1710"
"Chronic Lung Disease","Male","26883","1729"
"Chronic Lung Disease","Total","68632","3441"
"Chronic Lung Disease","Unknown","91","2"
"Chronic Renal Disease","Female","6681","1322"
"Chronic Renal Disease","Male","6474","1644"
"Chronic Renal Disease","Total","13166","2969"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7846","21"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7851","21"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","35517","2485"
"Diabetes Mellitus","Male","30347","3011"
"Diabetes Mellitus","Total","65931","5500"
"Diabetes Mellitus","Unknown","67","4"
"Hypertension/High blood pressure","Female","30963","1611"
"Hypertension/High blood pressure","Male","24259","1764"
"Hypertension/High blood pressure","Total","55308","3376"
"Hypertension/High blood pressure","Unknown","86","1"
"ICU","Female","6225","2623"
"ICU","Male","7851","3493"
"ICU","Total","14104","6121"
"ICU","Unknown","28","5"
"Immunocompromised Condition","Female","9342","555"
"Immunocompromised Condition","Male","5420","618"
"Immunocompromised Condition","Total","14773","1173"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","312758","1135"
"Missing/Unknown status on all conditions","Male","291882","1288"
"Missing/Unknown status on all conditions","Total","612959","2424"
"Missing/Unknown status on all conditions","Unknown","8319","1"
"None of the above conditions","Female","363786","10145"
"None of the above conditions","Male","291744","11678"
"None of the above conditions","Total","656948","21832"
"None of the above conditions","Unknown","1418","9"
"Obesity (BMI>40)","Female","11322","406"
"Obesity (BMI>40)","Male","6170","364"
"Obesity (BMI>40)","Total","17509","770"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","37931","2466"
"Other Chronic Diseases","Male","24844","2488"
"Other Chronic Diseases","Total","62850","4954"
"Other Chronic Diseases","Unknown","75","0"
"Smoker","Female","37006","949"
"Smoker","Male","43833","1765"
"Smoker","Total","80917","2715"
"Smoker","Unknown","78","1"
"Total with completed information","Female","377263","10938"
"Total with completed information","Male","302605","12542"
"Total with completed information","Total","681323","23493"
"Total with completed information","Unknown","1455","13"
