"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","151187","5861"
"Any Chronic Condition","Male","119374","6716"
"Any Chronic Condition","Total","270908","12583"
"Any Chronic Condition","Unknown","347","6"
"Any Disability","Female","11156","1526"
"Any Disability","Male","8886","1386"
"Any Disability","Total","20067","2912"
"Any Disability","Unknown","25","0"
"Cardiovascular Disease","Female","29050","2982"
"Cardiovascular Disease","Male","26586","3631"
"Cardiovascular Disease","Total","55681","6617"
"Cardiovascular Disease","Unknown","45","4"
"Chronic Liver Disease","Female","1713","158"
"Chronic Liver Disease","Male","1498","241"
"Chronic Liver Disease","Total","3213","399"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","40592","1660"
"Chronic Lung Disease","Male","26164","1685"
"Chronic Lung Disease","Total","66838","3347"
"Chronic Lung Disease","Unknown","82","2"
"Chronic Renal Disease","Female","6550","1293"
"Chronic Renal Disease","Male","6355","1612"
"Chronic Renal Disease","Total","12916","2908"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7546","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7549","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","34852","2424"
"Diabetes Mellitus","Male","29766","2946"
"Diabetes Mellitus","Total","64684","5374"
"Diabetes Mellitus","Unknown","66","4"
"Hypertension/High blood pressure","Female","29584","1519"
"Hypertension/High blood pressure","Male","23158","1663"
"Hypertension/High blood pressure","Total","52828","3183"
"Hypertension/High blood pressure","Unknown","86","1"
"ICU","Female","6054","2540"
"ICU","Male","7640","3394"
"ICU","Total","13721","5939"
"ICU","Unknown","27","5"
"Immunocompromised Condition","Female","9532","574"
"Immunocompromised Condition","Male","5549","651"
"Immunocompromised Condition","Total","15092","1225"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","312083","1118"
"Missing/Unknown status on all conditions","Male","290547","1260"
"Missing/Unknown status on all conditions","Total","611113","2379"
"Missing/Unknown status on all conditions","Unknown","8483","1"
"None of the above conditions","Female","353070","9914"
"None of the above conditions","Male","282863","11390"
"None of the above conditions","Total","637290","21313"
"None of the above conditions","Unknown","1357","9"
"Obesity (BMI>40)","Female","10683","367"
"Obesity (BMI>40)","Male","5842","333"
"Obesity (BMI>40)","Total","16541","700"
"Obesity (BMI>40)","Unknown","16","0"
"Other Chronic Diseases","Female","37553","2411"
"Other Chronic Diseases","Male","24592","2436"
"Other Chronic Diseases","Total","62219","4847"
"Other Chronic Diseases","Unknown","74","0"
"Smoker","Female","35944","916"
"Smoker","Male","42679","1694"
"Smoker","Total","78704","2611"
"Smoker","Unknown","81","1"
"Total with completed information","Female","366522","10700"
"Total with completed information","Male","293760","12260"
"Total with completed information","Total","661680","22973"
"Total with completed information","Unknown","1398","13"
