"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","119242","4529"
"Any Chronic Condition","Male","94895","5229"
"Any Chronic Condition","Total","214648","9759"
"Any Chronic Condition","Unknown","511","1"
"Any Disability","Female","8658","1255"
"Any Disability","Male","6603","1138"
"Any Disability","Total","15293","2393"
"Any Disability","Unknown","32","0"
"Cardiovascular Disease","Female","25640","2525"
"Cardiovascular Disease","Male","23339","3023"
"Cardiovascular Disease","Total","49053","5548"
"Cardiovascular Disease","Unknown","74","0"
"Chronic Liver Disease","Female","1341","127"
"Chronic Liver Disease","Male","1168","181"
"Chronic Liver Disease","Total","2516","308"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","31333","1279"
"Chronic Lung Disease","Male","19919","1320"
"Chronic Lung Disease","Total","51370","2599"
"Chronic Lung Disease","Unknown","118","0"
"Chronic Renal Disease","Female","5379","1029"
"Chronic Renal Disease","Male","5297","1293"
"Chronic Renal Disease","Total","10695","2322"
"Chronic Renal Disease","Unknown","19","0"
"Currently Pregnant","Female","5095","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5103","6"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","28717","1845"
"Diabetes Mellitus","Male","24867","2329"
"Diabetes Mellitus","Total","53686","4175"
"Diabetes Mellitus","Unknown","102","1"
"Hypertension/High blood pressure","Female","17633","710"
"Hypertension/High blood pressure","Male","13848","798"
"Hypertension/High blood pressure","Total","31575","1508"
"Hypertension/High blood pressure","Unknown","94","0"
"ICU","Female","4572","1855"
"ICU","Male","5839","2502"
"ICU","Total","10425","4358"
"ICU","Unknown","14","1"
"Immunocompromised Condition","Female","10686","583"
"Immunocompromised Condition","Male","6264","675"
"Immunocompromised Condition","Total","16981","1258"
"Immunocompromised Condition","Unknown","31","0"
"Missing/Unknown status on all conditions","Female","202520","845"
"Missing/Unknown status on all conditions","Male","186209","1029"
"Missing/Unknown status on all conditions","Total","397212","1876"
"Missing/Unknown status on all conditions","Unknown","8483","2"
"None of the above conditions","Female","262288","6847"
"None of the above conditions","Male","212678","7741"
"None of the above conditions","Total","476529","14588"
"None of the above conditions","Unknown","1563","0"
"Obesity (BMI>40)","Female","6141","152"
"Obesity (BMI>40)","Male","3359","145"
"Obesity (BMI>40)","Total","9517","297"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","34150","2083"
"Other Chronic Diseases","Male","22522","2126"
"Other Chronic Diseases","Total","56809","4209"
"Other Chronic Diseases","Unknown","137","0"
"Smoker","Female","27153","665"
"Smoker","Male","33525","1292"
"Smoker","Total","60791","1957"
"Smoker","Unknown","113","0"
"Total with completed information","Female","272565","7535"
"Total with completed information","Male","221721","8518"
"Total with completed information","Total","495904","16054"
"Total with completed information","Unknown","1618","1"
