"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","155089","6017"
"Any Chronic Condition","Male","122508","6885"
"Any Chronic Condition","Total","277955","12908"
"Any Chronic Condition","Unknown","358","6"
"Any Disability","Female","11505","1570"
"Any Disability","Male","9221","1414"
"Any Disability","Total","20752","2984"
"Any Disability","Unknown","26","0"
"Cardiovascular Disease","Female","29448","3044"
"Cardiovascular Disease","Male","27007","3707"
"Cardiovascular Disease","Total","56502","6755"
"Cardiovascular Disease","Unknown","47","4"
"Chronic Liver Disease","Female","1759","163"
"Chronic Liver Disease","Male","1543","246"
"Chronic Liver Disease","Total","3304","409"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","41720","1714"
"Chronic Lung Disease","Male","26928","1731"
"Chronic Lung Disease","Total","68739","3447"
"Chronic Lung Disease","Unknown","91","2"
"Chronic Renal Disease","Female","6688","1324"
"Chronic Renal Disease","Male","6479","1648"
"Chronic Renal Disease","Total","13178","2975"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7863","21"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7868","21"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","35567","2487"
"Diabetes Mellitus","Male","30379","3012"
"Diabetes Mellitus","Total","66013","5503"
"Diabetes Mellitus","Unknown","67","4"
"Hypertension/High blood pressure","Female","31032","1613"
"Hypertension/High blood pressure","Male","24309","1769"
"Hypertension/High blood pressure","Total","55427","3383"
"Hypertension/High blood pressure","Unknown","86","1"
"ICU","Female","6232","2625"
"ICU","Male","7862","3496"
"ICU","Total","14122","6126"
"ICU","Unknown","28","5"
"Immunocompromised Condition","Female","9330","555"
"Immunocompromised Condition","Male","5414","618"
"Immunocompromised Condition","Total","14755","1173"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","313009","1134"
"Missing/Unknown status on all conditions","Male","292105","1286"
"Missing/Unknown status on all conditions","Total","613422","2421"
"Missing/Unknown status on all conditions","Unknown","8308","1"
"None of the above conditions","Female","364398","10160"
"None of the above conditions","Male","292246","11689"
"None of the above conditions","Total","658065","21858"
"None of the above conditions","Unknown","1421","9"
"Obesity (BMI>40)","Female","11357","406"
"Obesity (BMI>40)","Male","6187","367"
"Obesity (BMI>40)","Total","17561","773"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","37952","2466"
"Other Chronic Diseases","Male","24860","2491"
"Other Chronic Diseases","Total","62887","4957"
"Other Chronic Diseases","Unknown","75","0"
"Smoker","Female","37058","950"
"Smoker","Male","43890","1768"
"Smoker","Total","81026","2719"
"Smoker","Unknown","78","1"
"Total with completed information","Female","377875","10953"
"Total with completed information","Male","303100","12553"
"Total with completed information","Total","682433","23519"
"Total with completed information","Unknown","1458","13"
