"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","124750","4804"
"Any Chronic Condition","Male","99254","5501"
"Any Chronic Condition","Total","224460","10307"
"Any Chronic Condition","Unknown","456","2"
"Any Disability","Female","9234","1332"
"Any Disability","Male","7079","1186"
"Any Disability","Total","16341","2519"
"Any Disability","Unknown","28","1"
"Cardiovascular Disease","Female","26241","2640"
"Cardiovascular Disease","Male","23879","3158"
"Cardiovascular Disease","Total","50189","5798"
"Cardiovascular Disease","Unknown","69","0"
"Chronic Liver Disease","Female","1412","135"
"Chronic Liver Disease","Male","1225","198"
"Chronic Liver Disease","Total","2643","333"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32747","1342"
"Chronic Lung Disease","Male","20825","1390"
"Chronic Lung Disease","Total","53669","2732"
"Chronic Lung Disease","Unknown","97","0"
"Chronic Renal Disease","Female","5594","1103"
"Chronic Renal Disease","Male","5517","1369"
"Chronic Renal Disease","Total","11129","2472"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5384","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5389","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","29944","1976"
"Diabetes Mellitus","Male","25859","2455"
"Diabetes Mellitus","Total","55893","4432"
"Diabetes Mellitus","Unknown","90","1"
"Hypertension/High blood pressure","Female","20354","939"
"Hypertension/High blood pressure","Male","16049","998"
"Hypertension/High blood pressure","Total","36492","1937"
"Hypertension/High blood pressure","Unknown","89","0"
"ICU","Female","4878","1983"
"ICU","Male","6235","2669"
"ICU","Total","11126","4653"
"ICU","Unknown","13","1"
"Immunocompromised Condition","Female","10717","606"
"Immunocompromised Condition","Male","6241","697"
"Immunocompromised Condition","Total","16984","1303"
"Immunocompromised Condition","Unknown","26","0"
"Missing/Unknown status on all conditions","Female","197867","842"
"Missing/Unknown status on all conditions","Male","182707","1010"
"Missing/Unknown status on all conditions","Total","387621","1853"
"Missing/Unknown status on all conditions","Unknown","7047","1"
"None of the above conditions","Female","275021","7173"
"None of the above conditions","Male","223773","8077"
"None of the above conditions","Total","500218","15251"
"None of the above conditions","Unknown","1424","1"
"Obesity (BMI>40)","Female","7105","204"
"Obesity (BMI>40)","Male","3870","183"
"Obesity (BMI>40)","Total","10988","387"
"Obesity (BMI>40)","Unknown","13","0"
"Other Chronic Diseases","Female","34944","2156"
"Other Chronic Diseases","Male","23025","2204"
"Other Chronic Diseases","Total","58089","4360"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","28538","735"
"Smoker","Male","35193","1389"
"Smoker","Total","63832","2124"
"Smoker","Unknown","101","0"
"Total with completed information","Female","285044","7858"
"Total with completed information","Male","232532","8846"
"Total with completed information","Total","519045","16706"
"Total with completed information","Unknown","1469","2"
