"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","110465","4171"
"Any Chronic Condition","Male","87967","4856"
"Any Chronic Condition","Total","198999","9032"
"Any Chronic Condition","Unknown","567","5"
"Any Disability","Female","7873","1148"
"Any Disability","Male","5938","1053"
"Any Disability","Total","13850","2204"
"Any Disability","Unknown","39","3"
"Cardiovascular Disease","Female","24740","2361"
"Cardiovascular Disease","Male","22463","2858"
"Cardiovascular Disease","Total","47296","5221"
"Cardiovascular Disease","Unknown","93","2"
"Chronic Liver Disease","Female","1249","116"
"Chronic Liver Disease","Male","1096","170"
"Chronic Liver Disease","Total","2353","286"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","29054","1165"
"Chronic Lung Disease","Male","18521","1223"
"Chronic Lung Disease","Total","47708","2389"
"Chronic Lung Disease","Unknown","133","1"
"Chronic Renal Disease","Female","5072","959"
"Chronic Renal Disease","Male","4981","1195"
"Chronic Renal Disease","Total","10076","2155"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4654","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4664","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27026","1720"
"Diabetes Mellitus","Male","23425","2146"
"Diabetes Mellitus","Total","50568","3867"
"Diabetes Mellitus","Unknown","117","1"
"Hypertension/High blood pressure","Female","13990","509"
"Hypertension/High blood pressure","Male","11071","607"
"Hypertension/High blood pressure","Total","25153","1118"
"Hypertension/High blood pressure","Unknown","92","2"
"ICU","Female","4212","1716"
"ICU","Male","5436","2342"
"ICU","Total","9666","4061"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9905","525"
"Immunocompromised Condition","Male","5862","622"
"Immunocompromised Condition","Total","15800","1148"
"Immunocompromised Condition","Unknown","33","1"
"Missing/Unknown status on all conditions","Female","202260","843"
"Missing/Unknown status on all conditions","Male","184965","1030"
"Missing/Unknown status on all conditions","Total","396088","1879"
"Missing/Unknown status on all conditions","Unknown","8863","6"
"None of the above conditions","Female","242398","6265"
"None of the above conditions","Male","196190","7143"
"None of the above conditions","Total","440263","13415"
"None of the above conditions","Unknown","1675","7"
"Obesity (BMI>40)","Female","4769","109"
"Obesity (BMI>40)","Male","2638","112"
"Obesity (BMI>40)","Total","7425","221"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","32842","1960"
"Other Chronic Diseases","Male","21763","2039"
"Other Chronic Diseases","Total","54769","4002"
"Other Chronic Diseases","Unknown","164","3"
"Smoker","Female","25017","591"
"Smoker","Male","30938","1177"
"Smoker","Total","56077","1768"
"Smoker","Unknown","122","0"
"Total with completed information","Female","252713","6951"
"Total with completed information","Male","205291","7910"
"Total with completed information","Total","459751","14870"
"Total with completed information","Unknown","1747","9"
