"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","106458","3978"
"Any Chronic Condition","Male","84685","4663"
"Any Chronic Condition","Total","191839","8644"
"Any Chronic Condition","Unknown","696","3"
"Any Disability","Female","7537","1095"
"Any Disability","Male","5635","1012"
"Any Disability","Total","13223","2109"
"Any Disability","Unknown","51","2"
"Cardiovascular Disease","Female","24316","2267"
"Cardiovascular Disease","Male","22004","2762"
"Cardiovascular Disease","Total","46446","5030"
"Cardiovascular Disease","Unknown","126","1"
"Chronic Liver Disease","Female","1201","112"
"Chronic Liver Disease","Male","1060","160"
"Chronic Liver Disease","Total","2269","272"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","27979","1112"
"Chronic Lung Disease","Male","17837","1171"
"Chronic Lung Disease","Total","45976","2283"
"Chronic Lung Disease","Unknown","160","0"
"Chronic Renal Disease","Female","4938","911"
"Chronic Renal Disease","Male","4845","1145"
"Chronic Renal Disease","Total","9812","2057"
"Chronic Renal Disease","Unknown","29","1"
"Currently Pregnant","Female","4498","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4509","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","26206","1635"
"Diabetes Mellitus","Male","22692","2065"
"Diabetes Mellitus","Total","49043","3701"
"Diabetes Mellitus","Unknown","145","1"
"Hypertension/High blood pressure","Female","12404","432"
"Hypertension/High blood pressure","Male","9777","530"
"Hypertension/High blood pressure","Total","22271","963"
"Hypertension/High blood pressure","Unknown","90","1"
"ICU","Female","4082","1654"
"ICU","Male","5284","2268"
"ICU","Total","9385","3925"
"ICU","Unknown","19","3"
"Immunocompromised Condition","Female","9529","500"
"Immunocompromised Condition","Male","5643","597"
"Immunocompromised Condition","Total","15206","1097"
"Immunocompromised Condition","Unknown","34","0"
"Missing/Unknown status on all conditions","Female","201041","832"
"Missing/Unknown status on all conditions","Male","183541","1024"
"Missing/Unknown status on all conditions","Total","394525","1864"
"Missing/Unknown status on all conditions","Unknown","9943","8"
"None of the above conditions","Female","233143","5897"
"None of the above conditions","Male","188332","6719"
"None of the above conditions","Total","423441","12619"
"None of the above conditions","Unknown","1966","3"
"Obesity (BMI>40)","Female","4105","90"
"Obesity (BMI>40)","Male","2271","95"
"Obesity (BMI>40)","Total","6394","185"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","32246","1915"
"Other Chronic Diseases","Male","21393","1994"
"Other Chronic Diseases","Total","53854","3910"
"Other Chronic Diseases","Unknown","215","1"
"Smoker","Female","24037","565"
"Smoker","Male","29781","1123"
"Smoker","Total","53982","1688"
"Smoker","Unknown","164","0"
"Total with completed information","Female","243438","6572"
"Total with completed information","Male","197414","7487"
"Total with completed information","Total","442918","14064"
"Total with completed information","Unknown","2066","5"
