"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","133515","4953"
"Any Chronic Condition","Male","105876","5672"
"Any Chronic Condition","Total","239882","10627"
"Any Chronic Condition","Unknown","491","2"
"Any Disability","Female","9832","1368"
"Any Disability","Male","7572","1224"
"Any Disability","Total","17436","2593"
"Any Disability","Unknown","32","1"
"Cardiovascular Disease","Female","27178","2686"
"Cardiovascular Disease","Male","24776","3241"
"Cardiovascular Disease","Total","52027","5927"
"Cardiovascular Disease","Unknown","73","0"
"Chronic Liver Disease","Female","1509","136"
"Chronic Liver Disease","Male","1309","205"
"Chronic Liver Disease","Total","2824","341"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","35275","1384"
"Chronic Lung Disease","Male","22554","1442"
"Chronic Lung Disease","Total","57937","2826"
"Chronic Lung Disease","Unknown","108","0"
"Chronic Renal Disease","Female","5911","1129"
"Chronic Renal Disease","Male","5771","1414"
"Chronic Renal Disease","Total","11699","2543"
"Chronic Renal Disease","Unknown","17","0"
"Currently Pregnant","Female","6111","7"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6116","7"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","31565","2041"
"Diabetes Mellitus","Male","27136","2518"
"Diabetes Mellitus","Total","58800","4560"
"Diabetes Mellitus","Unknown","99","1"
"Hypertension/High blood pressure","Female","23461","1024"
"Hypertension/High blood pressure","Male","18484","1088"
"Hypertension/High blood pressure","Total","42052","2112"
"Hypertension/High blood pressure","Unknown","107","0"
"ICU","Female","5180","2055"
"ICU","Male","6610","2759"
"ICU","Total","11804","4815"
"ICU","Unknown","14","1"
"Immunocompromised Condition","Female","10041","588"
"Immunocompromised Condition","Male","5864","672"
"Immunocompromised Condition","Total","15928","1260"
"Immunocompromised Condition","Unknown","23","0"
"Missing/Unknown status on all conditions","Female","242441","884"
"Missing/Unknown status on all conditions","Male","223216","1054"
"Missing/Unknown status on all conditions","Total","473479","1942"
"Missing/Unknown status on all conditions","Unknown","7822","4"
"None of the above conditions","Female","298924","7426"
"None of the above conditions","Male","241234","8396"
"None of the above conditions","Total","541664","15824"
"None of the above conditions","Unknown","1506","2"
"Obesity (BMI>40)","Female","8209","227"
"Obesity (BMI>40)","Male","4472","198"
"Obesity (BMI>40)","Total","12702","425"
"Obesity (BMI>40)","Unknown","21","0"
"Other Chronic Diseases","Female","35827","2204"
"Other Chronic Diseases","Male","23534","2253"
"Other Chronic Diseases","Total","59479","4457"
"Other Chronic Diseases","Unknown","118","0"
"Smoker","Female","30993","757"
"Smoker","Male","37711","1445"
"Smoker","Total","68808","2202"
"Smoker","Unknown","104","0"
"Total with completed information","Female","310335","8119"
"Total with completed information","Male","250925","9179"
"Total with completed information","Total","562825","17301"
"Total with completed information","Unknown","1565","3"
