"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","121186","4639"
"Any Chronic Condition","Male","96427","5335"
"Any Chronic Condition","Total","218076","9976"
"Any Chronic Condition","Unknown","463","2"
"Any Disability","Female","8843","1279"
"Any Disability","Male","6763","1155"
"Any Disability","Total","15636","2435"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","25797","2568"
"Cardiovascular Disease","Male","23497","3070"
"Cardiovascular Disease","Total","49363","5639"
"Cardiovascular Disease","Unknown","69","1"
"Chronic Liver Disease","Female","1368","129"
"Chronic Liver Disease","Male","1189","183"
"Chronic Liver Disease","Total","2563","312"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","31835","1303"
"Chronic Lung Disease","Male","20223","1343"
"Chronic Lung Disease","Total","52163","2646"
"Chronic Lung Disease","Unknown","105","0"
"Chronic Renal Disease","Female","5452","1064"
"Chronic Renal Disease","Male","5367","1317"
"Chronic Renal Disease","Total","10838","2381"
"Chronic Renal Disease","Unknown","19","0"
"Currently Pregnant","Female","5197","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5203","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29128","1896"
"Diabetes Mellitus","Male","25189","2378"
"Diabetes Mellitus","Total","54408","4275"
"Diabetes Mellitus","Unknown","91","1"
"Hypertension/High blood pressure","Female","18545","791"
"Hypertension/High blood pressure","Male","14617","868"
"Hypertension/High blood pressure","Total","33253","1659"
"Hypertension/High blood pressure","Unknown","91","0"
"ICU","Female","4676","1902"
"ICU","Male","5975","2562"
"ICU","Total","10666","4465"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","10842","603"
"Immunocompromised Condition","Male","6348","694"
"Immunocompromised Condition","Total","17220","1297"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","200950","847"
"Missing/Unknown status on all conditions","Male","184952","1017"
"Missing/Unknown status on all conditions","Total","393706","1866"
"Missing/Unknown status on all conditions","Unknown","7804","2"
"None of the above conditions","Female","266838","6982"
"None of the above conditions","Male","216626","7871"
"None of the above conditions","Total","484891","14855"
"None of the above conditions","Unknown","1427","2"
"Obesity (BMI>40)","Female","6496","173"
"Obesity (BMI>40)","Male","3529","160"
"Obesity (BMI>40)","Total","10040","333"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34412","2101"
"Other Chronic Diseases","Male","22690","2152"
"Other Chronic Diseases","Total","57221","4253"
"Other Chronic Diseases","Unknown","119","0"
"Smoker","Female","27631","691"
"Smoker","Male","34113","1328"
"Smoker","Total","61847","2019"
"Smoker","Unknown","103","0"
"Total with completed information","Female","276951","7672"
"Total with completed information","Male","225534","8648"
"Total with completed information","Total","503957","16323"
"Total with completed information","Unknown","1472","3"
