"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","127726","4861"
"Any Chronic Condition","Male","101667","5544"
"Any Chronic Condition","Total","229842","10407"
"Any Chronic Condition","Unknown","449","2"
"Any Disability","Female","9448","1342"
"Any Disability","Male","7266","1197"
"Any Disability","Total","16743","2540"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26551","2658"
"Cardiovascular Disease","Male","24179","3182"
"Cardiovascular Disease","Total","50797","5840"
"Cardiovascular Disease","Unknown","67","0"
"Chronic Liver Disease","Female","1445","135"
"Chronic Liver Disease","Male","1260","199"
"Chronic Liver Disease","Total","2710","334"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","33561","1362"
"Chronic Lung Disease","Male","21354","1404"
"Chronic Lung Disease","Total","55012","2766"
"Chronic Lung Disease","Unknown","97","0"
"Chronic Renal Disease","Female","5697","1118"
"Chronic Renal Disease","Male","5604","1381"
"Chronic Renal Disease","Total","11317","2499"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5580","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5585","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30526","2002"
"Diabetes Mellitus","Male","26325","2470"
"Diabetes Mellitus","Total","56939","4473"
"Diabetes Mellitus","Unknown","88","1"
"Hypertension/High blood pressure","Female","21598","971"
"Hypertension/High blood pressure","Male","17044","1025"
"Hypertension/High blood pressure","Total","38729","1996"
"Hypertension/High blood pressure","Unknown","87","0"
"ICU","Female","5004","2013"
"ICU","Male","6371","2696"
"ICU","Total","11387","4710"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10269","591"
"Immunocompromised Condition","Male","5990","676"
"Immunocompromised Condition","Total","16283","1267"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","203956","847"
"Missing/Unknown status on all conditions","Male","188189","1015"
"Missing/Unknown status on all conditions","Total","399165","1863"
"Missing/Unknown status on all conditions","Unknown","7020","1"
"None of the above conditions","Female","282685","7240"
"None of the above conditions","Male","229712","8148"
"None of the above conditions","Total","513794","15389"
"None of the above conditions","Unknown","1397","1"
"Obesity (BMI>40)","Female","7525","218"
"Obesity (BMI>40)","Male","4095","189"
"Obesity (BMI>40)","Total","11635","407"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","35248","2178"
"Other Chronic Diseases","Male","23205","2218"
"Other Chronic Diseases","Total","58567","4396"
"Other Chronic Diseases","Unknown","114","0"
"Smoker","Female","29421","744"
"Smoker","Male","36210","1405"
"Smoker","Total","65727","2149"
"Smoker","Unknown","96","0"
"Total with completed information","Female","292896","7925"
"Total with completed information","Male","238643","8921"
"Total with completed information","Total","532980","16848"
"Total with completed information","Unknown","1441","2"
