"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","182266","6574"
"Any Chronic Condition","Male","140134","7659"
"Any Chronic Condition","Total","322804","14236"
"Any Chronic Condition","Unknown","404","3"
"Any Disability","Female","13348","1682"
"Any Disability","Male","10909","1593"
"Any Disability","Total","24291","3275"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","32382","3281"
"Cardiovascular Disease","Male","29636","4050"
"Cardiovascular Disease","Total","62068","7333"
"Cardiovascular Disease","Unknown","50","2"
"Chronic Liver Disease","Female","2094","186"
"Chronic Liver Disease","Male","1783","288"
"Chronic Liver Disease","Total","3879","474"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49599","1907"
"Chronic Lung Disease","Male","31614","1938"
"Chronic Lung Disease","Total","81332","3845"
"Chronic Lung Disease","Unknown","119","0"
"Chronic Renal Disease","Female","7555","1451"
"Chronic Renal Disease","Male","7359","1849"
"Chronic Renal Disease","Total","14925","3302"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11663","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11671","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40300","2704"
"Diabetes Mellitus","Male","34046","3325"
"Diabetes Mellitus","Total","74430","6031"
"Diabetes Mellitus","Unknown","84","2"
"Hypertension/High blood pressure","Female","39405","1962"
"Hypertension/High blood pressure","Male","30765","2198"
"Hypertension/High blood pressure","Total","70267","4160"
"Hypertension/High blood pressure","Unknown","97","0"
"ICU","Female","6927","2905"
"ICU","Male","8765","3907"
"ICU","Total","15724","6814"
"ICU","Unknown","32","2"
"Immunocompromised Condition","Female","9090","542"
"Immunocompromised Condition","Male","5268","603"
"Immunocompromised Condition","Total","14368","1145"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","555666","1343"
"Missing/Unknown status on all conditions","Male","491231","1533"
"Missing/Unknown status on all conditions","Total","1060037","2878"
"Missing/Unknown status on all conditions","Unknown","13140","2"
"None of the above conditions","Female","469388","12168"
"None of the above conditions","Male","364494","14178"
"None of the above conditions","Total","835743","26353"
"None of the above conditions","Unknown","1861","7"
"Obesity (BMI>40)","Female","14430","484"
"Obesity (BMI>40)","Male","7692","456"
"Obesity (BMI>40)","Total","22147","940"
"Obesity (BMI>40)","Unknown","25","0"
"Other Chronic Diseases","Female","40751","2642"
"Other Chronic Diseases","Male","26471","2727"
"Other Chronic Diseases","Total","67288","5369"
"Other Chronic Diseases","Unknown","66","0"
"Smoker","Female","43243","1054"
"Smoker","Male","49966","1995"
"Smoker","Total","93295","3049"
"Smoker","Unknown","86","0"
"Total with completed information","Female","487065","12995"
"Total with completed information","Male","376745","15083"
"Total with completed information","Total","865717","28087"
"Total with completed information","Unknown","1907","9"
