"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","185015","6642"
"Any Chronic Condition","Male","141963","7737"
"Any Chronic Condition","Total","327390","14381"
"Any Chronic Condition","Unknown","412","2"
"Any Disability","Female","13545","1695"
"Any Disability","Male","11089","1610"
"Any Disability","Total","24670","3305"
"Any Disability","Unknown","36","0"
"Cardiovascular Disease","Female","32620","3303"
"Cardiovascular Disease","Male","29871","4081"
"Cardiovascular Disease","Total","62536","7385"
"Cardiovascular Disease","Unknown","45","1"
"Chronic Liver Disease","Female","2132","193"
"Chronic Liver Disease","Male","1799","293"
"Chronic Liver Disease","Total","3934","486"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","50381","1924"
"Chronic Lung Disease","Male","32057","1956"
"Chronic Lung Disease","Total","82561","3880"
"Chronic Lung Disease","Unknown","123","0"
"Chronic Renal Disease","Female","7653","1470"
"Chronic Renal Disease","Male","7420","1866"
"Chronic Renal Disease","Total","15083","3337"
"Chronic Renal Disease","Unknown","10","1"
"Currently Pregnant","Female","12135","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","12143","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40770","2730"
"Diabetes Mellitus","Male","34383","3353"
"Diabetes Mellitus","Total","75235","6085"
"Diabetes Mellitus","Unknown","82","2"
"Hypertension/High blood pressure","Female","40354","2003"
"Hypertension/High blood pressure","Male","31416","2238"
"Hypertension/High blood pressure","Total","71874","4241"
"Hypertension/High blood pressure","Unknown","104","0"
"ICU","Female","6981","2932"
"ICU","Male","8849","3944"
"ICU","Total","15861","6878"
"ICU","Unknown","31","2"
"Immunocompromised Condition","Female","8989","531"
"Immunocompromised Condition","Male","5214","592"
"Immunocompromised Condition","Total","14213","1123"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","557458","1348"
"Missing/Unknown status on all conditions","Male","493795","1537"
"Missing/Unknown status on all conditions","Total","1064180","2887"
"Missing/Unknown status on all conditions","Unknown","12927","2"
"None of the above conditions","Female","477274","12365"
"None of the above conditions","Male","370506","14426"
"None of the above conditions","Total","849688","26792"
"None of the above conditions","Unknown","1908","1"
"Obesity (BMI>40)","Female","14777","493"
"Obesity (BMI>40)","Male","7867","463"
"Obesity (BMI>40)","Total","22671","956"
"Obesity (BMI>40)","Unknown","27","0"
"Other Chronic Diseases","Female","41026","2659"
"Other Chronic Diseases","Male","26614","2751"
"Other Chronic Diseases","Total","67705","5410"
"Other Chronic Diseases","Unknown","65","0"
"Smoker","Female","43804","1069"
"Smoker","Male","50592","2014"
"Smoker","Total","94479","3083"
"Smoker","Unknown","83","0"
"Total with completed information","Female","495147","13194"
"Total with completed information","Male","382756","15331"
"Total with completed information","Total","879852","28528"
"Total with completed information","Unknown","1949","3"
