"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","118867","4505"
"Any Chronic Condition","Male","94554","5208"
"Any Chronic Condition","Total","213954","9714"
"Any Chronic Condition","Unknown","533","1"
"Any Disability","Female","8614","1248"
"Any Disability","Male","6576","1133"
"Any Disability","Total","15224","2381"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","25604","2515"
"Cardiovascular Disease","Male","23302","3015"
"Cardiovascular Disease","Total","48984","5530"
"Cardiovascular Disease","Unknown","78","0"
"Chronic Liver Disease","Female","1337","125"
"Chronic Liver Disease","Male","1165","180"
"Chronic Liver Disease","Total","2509","305"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","31226","1271"
"Chronic Lung Disease","Male","19854","1314"
"Chronic Lung Disease","Total","51205","2585"
"Chronic Lung Disease","Unknown","125","0"
"Chronic Renal Disease","Female","5366","1023"
"Chronic Renal Disease","Male","5287","1287"
"Chronic Renal Disease","Total","10673","2310"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","5073","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5081","6"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","28639","1832"
"Diabetes Mellitus","Male","24800","2320"
"Diabetes Mellitus","Total","53546","4153"
"Diabetes Mellitus","Unknown","107","1"
"Hypertension/High blood pressure","Female","17448","689"
"Hypertension/High blood pressure","Male","13707","779"
"Hypertension/High blood pressure","Total","31253","1468"
"Hypertension/High blood pressure","Unknown","98","0"
"ICU","Female","4553","1846"
"ICU","Male","5820","2492"
"ICU","Total","10388","4339"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","10648","577"
"Immunocompromised Condition","Male","6247","672"
"Immunocompromised Condition","Total","16927","1249"
"Immunocompromised Condition","Unknown","32","0"
"Missing/Unknown status on all conditions","Female","202855","845"
"Missing/Unknown status on all conditions","Male","186382","1032"
"Missing/Unknown status on all conditions","Total","397890","1879"
"Missing/Unknown status on all conditions","Unknown","8653","2"
"None of the above conditions","Female","261322","6821"
"None of the above conditions","Male","211864","7700"
"None of the above conditions","Total","474801","14521"
"None of the above conditions","Unknown","1615","0"
"Obesity (BMI>40)","Female","6072","147"
"Obesity (BMI>40)","Male","3320","143"
"Obesity (BMI>40)","Total","9411","290"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","34086","2072"
"Other Chronic Diseases","Male","22494","2127"
"Other Chronic Diseases","Total","56726","4199"
"Other Chronic Diseases","Unknown","146","0"
"Smoker","Female","27068","662"
"Smoker","Male","33413","1289"
"Smoker","Total","60598","1951"
"Smoker","Unknown","117","0"
"Total with completed information","Female","271646","7510"
"Total with completed information","Male","220944","8479"
"Total with completed information","Total","494261","15990"
"Total with completed information","Unknown","1671","1"
