"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","72479","2743"
"Any Chronic Condition","Male","57772","3077"
"Any Chronic Condition","Total","130707","5820"
"Any Chronic Condition","Unknown","456","0"
"Cardiovascular Disease","Female","19785","1702"
"Cardiovascular Disease","Male","17268","1930"
"Cardiovascular Disease","Total","37140","3632"
"Cardiovascular Disease","Unknown","87","0"
"Chronic Liver Disease","Female","782","70"
"Chronic Liver Disease","Male","719","112"
"Chronic Liver Disease","Total","1504","182"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","19136","775"
"Chronic Lung Disease","Male","12087","777"
"Chronic Lung Disease","Total","31343","1552"
"Chronic Lung Disease","Unknown","120","0"
"Chronic Renal Disease","Female","3591","651"
"Chronic Renal Disease","Male","3409","773"
"Chronic Renal Disease","Total","7021","1424"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","3224","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3232","5"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","18593","1117"
"Diabetes Mellitus","Male","15835","1370"
"Diabetes Mellitus","Total","34532","2487"
"Diabetes Mellitus","Unknown","104","0"
"ICU","Female","3143","1153"
"ICU","Male","4067","1570"
"ICU","Total","7224","2723"
"ICU","Unknown","14","0"
"Immunocompromised Condition","Female","6506","322"
"Immunocompromised Condition","Male","3962","380"
"Immunocompromised Condition","Total","10491","702"
"Immunocompromised Condition","Unknown","23","0"
"Missing/Unknown status on all conditions","Female","118514","666"
"Missing/Unknown status on all conditions","Male","110081","772"
"Missing/Unknown status on all conditions","Total","235264","1441"
"Missing/Unknown status on all conditions","Unknown","6669","3"
"Neurologic/Neurodevelopmental","Female","4653","786"
"Neurologic/Neurodevelopmental","Male","3200","668"
"Neurologic/Neurodevelopmental","Total","7882","1454"
"Neurologic/Neurodevelopmental","Unknown","29","0"
"None of the above conditions","Female","160369","3465"
"None of the above conditions","Male","129237","3721"
"None of the above conditions","Total","290998","7188"
"None of the above conditions","Unknown","1392","2"
"Other Chronic Diseases","Female","26047","1518"
"Other Chronic Diseases","Male","17732","1526"
"Other Chronic Diseases","Total","43943","3044"
"Other Chronic Diseases","Unknown","164","0"
"Smoker","Female","16387","367"
"Smoker","Male","20736","717"
"Smoker","Total","37223","1084"
"Smoker","Unknown","100","0"
"Total with completed information","Female","168052","3962"
"Total with completed information","Male","135996","4305"
"Total with completed information","Total","305494","8269"
"Total with completed information","Unknown","1446","2"
