"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","172650","6235"
"Any Chronic Condition","Male","132850","7176"
"Any Chronic Condition","Total","305847","13417"
"Any Chronic Condition","Unknown","347","6"
"Any Disability","Female","12479","1623"
"Any Disability","Male","10087","1493"
"Any Disability","Total","22590","3117"
"Any Disability","Unknown","24","1"
"Cardiovascular Disease","Female","31251","3150"
"Cardiovascular Disease","Male","28491","3829"
"Cardiovascular Disease","Total","59789","6983"
"Cardiovascular Disease","Unknown","47","4"
"Chronic Liver Disease","Female","1953","169"
"Chronic Liver Disease","Male","1670","261"
"Chronic Liver Disease","Total","3625","431"
"Chronic Liver Disease","Unknown","2","1"
"Chronic Lung Disease","Female","46654","1791"
"Chronic Lung Disease","Male","29729","1809"
"Chronic Lung Disease","Total","76479","3602"
"Chronic Lung Disease","Unknown","96","2"
"Chronic Renal Disease","Female","7179","1381"
"Chronic Renal Disease","Male","6958","1717"
"Chronic Renal Disease","Total","14146","3099"
"Chronic Renal Disease","Unknown","9","1"
"Currently Pregnant","Female","10800","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","10807","23"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","38496","2581"
"Diabetes Mellitus","Male","32453","3133"
"Diabetes Mellitus","Total","71020","5716"
"Diabetes Mellitus","Unknown","71","2"
"Hypertension/High blood pressure","Female","35759","1755"
"Hypertension/High blood pressure","Male","27698","1926"
"Hypertension/High blood pressure","Total","63538","3684"
"Hypertension/High blood pressure","Unknown","81","3"
"ICU","Female","6607","2761"
"ICU","Male","8300","3656"
"ICU","Total","14936","6419"
"ICU","Unknown","29","2"
"Immunocompromised Condition","Female","9438","549"
"Immunocompromised Condition","Male","5413","609"
"Immunocompromised Condition","Total","14863","1158"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","540989","1213"
"Missing/Unknown status on all conditions","Male","475949","1373"
"Missing/Unknown status on all conditions","Total","1029629","2588"
"Missing/Unknown status on all conditions","Unknown","12691","2"
"None of the above conditions","Female","440210","10832"
"None of the above conditions","Male","341833","12484"
"None of the above conditions","Total","783634","23322"
"None of the above conditions","Unknown","1591","6"
"Obesity (BMI>40)","Female","13158","440"
"Obesity (BMI>40)","Male","7029","405"
"Obesity (BMI>40)","Total","20206","845"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","39725","2541"
"Other Chronic Diseases","Male","25771","2578"
"Other Chronic Diseases","Total","65553","5119"
"Other Chronic Diseases","Unknown","57","0"
"Smoker","Female","41006","996"
"Smoker","Male","47584","1860"
"Smoker","Total","88663","2857"
"Smoker","Unknown","73","1"
"Total with completed information","Female","457349","11636"
"Total with completed information","Male","353886","13362"
"Total with completed information","Total","812871","25007"
"Total with completed information","Unknown","1636","9"
