"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","43370","2105"
"Any Chronic Condition","Male","35403","2313"
"Any Chronic Condition","Total","79199","4420"
"Any Chronic Condition","Unknown","426","2"
"Cardiovascular Disease","Female","13827","1362"
"Cardiovascular Disease","Male","11737","1521"
"Cardiovascular Disease","Total","25661","2883"
"Cardiovascular Disease","Unknown","97","0"
"Chronic Liver Disease","Female","537","56"
"Chronic Liver Disease","Male","482","80"
"Chronic Liver Disease","Total","1021","136"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","12432","639"
"Chronic Lung Disease","Male","7765","602"
"Chronic Lung Disease","Total","20340","1241"
"Chronic Lung Disease","Unknown","143","0"
"Chronic Renal Disease","Female","2619","522"
"Chronic Renal Disease","Male","2424","620"
"Chronic Renal Disease","Total","5063","1142"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","2282","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2294","4"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","12912","887"
"Diabetes Mellitus","Male","10751","1075"
"Diabetes Mellitus","Total","23776","1964"
"Diabetes Mellitus","Unknown","113","2"
"ICU","Female","2440","891"
"ICU","Male","3114","1201"
"ICU","Total","5580","2094"
"ICU","Unknown","26","2"
"Immunocompromised Condition","Female","4126","252"
"Immunocompromised Condition","Male","2572","305"
"Immunocompromised Condition","Total","6728","557"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","70522","599"
"Missing/Unknown status on all conditions","Male","66072","694"
"Missing/Unknown status on all conditions","Total","142707","1297"
"Missing/Unknown status on all conditions","Unknown","6113","4"
"Neurologic/Neurodevelopmental","Female","3250","620"
"Neurologic/Neurodevelopmental","Male","2234","548"
"Neurologic/Neurodevelopmental","Total","5516","1168"
"Neurologic/Neurodevelopmental","Unknown","32","0"
"None of the above conditions","Female","101174","2604"
"None of the above conditions","Male","81397","2727"
"None of the above conditions","Total","183935","5331"
"None of the above conditions","Unknown","1364","0"
"Other Chronic Diseases","Female","6902","665"
"Other Chronic Diseases","Male","4457","674"
"Other Chronic Diseases","Total","11407","1339"
"Other Chronic Diseases","Unknown","48","0"
"Smoker","Female","10955","276"
"Smoker","Male","14087","537"
"Smoker","Total","25166","813"
"Smoker","Unknown","124","0"
"Total with completed information","Female","106227","3006"
"Total with completed information","Male","85879","3187"
"Total with completed information","Total","193534","6195"
"Total with completed information","Unknown","1428","2"
