"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","155550","6025"
"Any Chronic Condition","Male","122887","6909"
"Any Chronic Condition","Total","278794","12940"
"Any Chronic Condition","Unknown","357","6"
"Any Disability","Female","11541","1570"
"Any Disability","Male","9254","1422"
"Any Disability","Total","20822","2992"
"Any Disability","Unknown","27","0"
"Cardiovascular Disease","Female","29494","3047"
"Cardiovascular Disease","Male","27049","3715"
"Cardiovascular Disease","Total","56589","6766"
"Cardiovascular Disease","Unknown","46","4"
"Chronic Liver Disease","Female","1765","163"
"Chronic Liver Disease","Male","1552","250"
"Chronic Liver Disease","Total","3319","413"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","41842","1714"
"Chronic Lung Disease","Male","27026","1738"
"Chronic Lung Disease","Total","68958","3454"
"Chronic Lung Disease","Unknown","90","2"
"Chronic Renal Disease","Female","6697","1327"
"Chronic Renal Disease","Male","6492","1650"
"Chronic Renal Disease","Total","13200","2980"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7901","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7906","23"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","35662","2493"
"Diabetes Mellitus","Male","30458","3025"
"Diabetes Mellitus","Total","66186","5522"
"Diabetes Mellitus","Unknown","66","4"
"Hypertension/High blood pressure","Female","31208","1617"
"Hypertension/High blood pressure","Male","24452","1782"
"Hypertension/High blood pressure","Total","55748","3400"
"Hypertension/High blood pressure","Unknown","88","1"
"ICU","Female","6248","2636"
"ICU","Male","7881","3509"
"ICU","Total","14157","6150"
"ICU","Unknown","28","5"
"Immunocompromised Condition","Female","9317","554"
"Immunocompromised Condition","Male","5408","617"
"Immunocompromised Condition","Total","14736","1171"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","313602","1138"
"Missing/Unknown status on all conditions","Male","292694","1290"
"Missing/Unknown status on all conditions","Total","614539","2429"
"Missing/Unknown status on all conditions","Unknown","8243","1"
"None of the above conditions","Female","365869","10176"
"None of the above conditions","Male","293439","11714"
"None of the above conditions","Total","660727","21899"
"None of the above conditions","Unknown","1419","9"
"Obesity (BMI>40)","Female","11411","407"
"Obesity (BMI>40)","Male","6225","369"
"Obesity (BMI>40)","Total","17654","776"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","38005","2470"
"Other Chronic Diseases","Male","24887","2498"
"Other Chronic Diseases","Total","62966","4968"
"Other Chronic Diseases","Unknown","74","0"
"Smoker","Female","37180","951"
"Smoker","Male","44029","1773"
"Smoker","Total","81288","2725"
"Smoker","Unknown","79","1"
"Total with completed information","Female","379354","10969"
"Total with completed information","Male","304279","12579"
"Total with completed information","Total","685090","23561"
"Total with completed information","Unknown","1457","13"
