"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","60918","2559"
"Any Chronic Condition","Male","49623","2853"
"Any Chronic Condition","Total","110893","5413"
"Any Chronic Condition","Unknown","352","1"
"Cardiovascular Disease","Female","18845","1647"
"Cardiovascular Disease","Male","16339","1860"
"Cardiovascular Disease","Total","35262","3507"
"Cardiovascular Disease","Unknown","78","0"
"Chronic Liver Disease","Female","737","69"
"Chronic Liver Disease","Male","671","112"
"Chronic Liver Disease","Total","1411","181"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","17843","752"
"Chronic Lung Disease","Male","11197","749"
"Chronic Lung Disease","Total","29148","1501"
"Chronic Lung Disease","Unknown","108","0"
"Chronic Renal Disease","Female","3405","633"
"Chronic Renal Disease","Male","3181","744"
"Chronic Renal Disease","Total","6605","1377"
"Chronic Renal Disease","Unknown","19","0"
"Currently Pregnant","Female","3043","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3049","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","17489","1080"
"Diabetes Mellitus","Male","14823","1325"
"Diabetes Mellitus","Total","32407","2406"
"Diabetes Mellitus","Unknown","95","1"
"ICU","Female","3033","1111"
"ICU","Male","3889","1510"
"ICU","Total","6936","2621"
"ICU","Unknown","14","0"
"Immunocompromised Condition","Female","6002","312"
"Immunocompromised Condition","Male","3653","370"
"Immunocompromised Condition","Total","9673","682"
"Immunocompromised Condition","Unknown","18","0"
"Missing/Unknown status on all conditions","Female","103931","669"
"Missing/Unknown status on all conditions","Male","97108","781"
"Missing/Unknown status on all conditions","Total","206925","1453"
"Missing/Unknown status on all conditions","Unknown","5886","3"
"Neurologic/Neurodevelopmental","Female","4362","760"
"Neurologic/Neurodevelopmental","Male","2971","650"
"Neurologic/Neurodevelopmental","Total","7356","1410"
"Neurologic/Neurodevelopmental","Unknown","23","0"
"None of the above conditions","Female","148610","3325"
"None of the above conditions","Male","119778","3552"
"None of the above conditions","Total","269605","6877"
"None of the above conditions","Unknown","1217","0"
"Other Chronic Diseases","Female","9303","804"
"Other Chronic Diseases","Male","5900","790"
"Other Chronic Diseases","Total","15256","1594"
"Other Chronic Diseases","Unknown","53","0"
"Smoker","Female","15471","355"
"Smoker","Male","19623","690"
"Smoker","Total","35184","1045"
"Smoker","Unknown","90","0"
"Total with completed information","Female","154835","3773"
"Total with completed information","Male","125329","4075"
"Total with completed information","Total","281413","7849"
"Total with completed information","Unknown","1249","1"
