"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","119968","4562"
"Any Chronic Condition","Male","95445","5269"
"Any Chronic Condition","Total","215899","9833"
"Any Chronic Condition","Unknown","486","2"
"Any Disability","Female","8717","1260"
"Any Disability","Male","6664","1147"
"Any Disability","Total","15411","2408"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","25703","2541"
"Cardiovascular Disease","Male","23407","3040"
"Cardiovascular Disease","Total","49181","5582"
"Cardiovascular Disease","Unknown","71","1"
"Chronic Liver Disease","Female","1350","128"
"Chronic Liver Disease","Male","1170","182"
"Chronic Liver Disease","Total","2526","310"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","31509","1284"
"Chronic Lung Disease","Male","20020","1331"
"Chronic Lung Disease","Total","51645","2615"
"Chronic Lung Disease","Unknown","116","0"
"Chronic Renal Disease","Female","5405","1037"
"Chronic Renal Disease","Male","5316","1301"
"Chronic Renal Disease","Total","10739","2338"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5134","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5140","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","28870","1867"
"Diabetes Mellitus","Male","25010","2351"
"Diabetes Mellitus","Total","53976","4219"
"Diabetes Mellitus","Unknown","96","1"
"Hypertension/High blood pressure","Female","17961","734"
"Hypertension/High blood pressure","Male","14134","828"
"Hypertension/High blood pressure","Total","32184","1562"
"Hypertension/High blood pressure","Unknown","89","0"
"ICU","Female","4609","1871"
"ICU","Male","5889","2521"
"ICU","Total","10513","4393"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","10747","588"
"Immunocompromised Condition","Male","6296","683"
"Immunocompromised Condition","Total","17072","1271"
"Immunocompromised Condition","Unknown","29","0"
"Missing/Unknown status on all conditions","Female","202121","848"
"Missing/Unknown status on all conditions","Male","185939","1026"
"Missing/Unknown status on all conditions","Total","396164","1876"
"Missing/Unknown status on all conditions","Unknown","8104","2"
"None of the above conditions","Female","263894","6889"
"None of the above conditions","Male","214027","7786"
"None of the above conditions","Total","479419","14676"
"None of the above conditions","Unknown","1498","1"
"Obesity (BMI>40)","Female","6271","161"
"Obesity (BMI>40)","Male","3409","153"
"Obesity (BMI>40)","Total","9695","314"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34257","2094"
"Other Chronic Diseases","Male","22586","2139"
"Other Chronic Diseases","Total","56968","4233"
"Other Chronic Diseases","Unknown","125","0"
"Smoker","Female","27321","674"
"Smoker","Male","33738","1306"
"Smoker","Total","61170","1980"
"Smoker","Unknown","111","0"
"Total with completed information","Female","274145","7580"
"Total with completed information","Male","223037","8563"
"Total with completed information","Total","498728","16145"
"Total with completed information","Unknown","1546","2"
