"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","48511","2304"
"Any Chronic Condition","Male","39722","2553"
"Any Chronic Condition","Total","88655","4859"
"Any Chronic Condition","Unknown","422","2"
"Cardiovascular Disease","Female","15428","1490"
"Cardiovascular Disease","Male","13125","1685"
"Cardiovascular Disease","Total","28652","3175"
"Cardiovascular Disease","Unknown","99","0"
"Chronic Liver Disease","Female","609","64"
"Chronic Liver Disease","Male","545","93"
"Chronic Liver Disease","Total","1158","157"
"Chronic Liver Disease","Unknown","4","0"
"Chronic Lung Disease","Female","13916","681"
"Chronic Lung Disease","Male","8788","669"
"Chronic Lung Disease","Total","22841","1350"
"Chronic Lung Disease","Unknown","137","0"
"Chronic Renal Disease","Female","2872","579"
"Chronic Renal Disease","Male","2648","683"
"Chronic Renal Disease","Total","5542","1262"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2514","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2524","4"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","14280","970"
"Diabetes Mellitus","Male","11958","1194"
"Diabetes Mellitus","Total","26347","2166"
"Diabetes Mellitus","Unknown","109","2"
"ICU","Female","2657","989"
"ICU","Male","3395","1349"
"ICU","Total","6075","2341"
"ICU","Unknown","23","3"
"Immunocompromised Condition","Female","4616","282"
"Immunocompromised Condition","Male","2883","342"
"Immunocompromised Condition","Total","7525","624"
"Immunocompromised Condition","Unknown","26","0"
"Missing/Unknown status on all conditions","Female","74885","625"
"Missing/Unknown status on all conditions","Male","70859","721"
"Missing/Unknown status on all conditions","Total","151454","1350"
"Missing/Unknown status on all conditions","Unknown","5710","4"
"Neurologic/Neurodevelopmental","Female","3614","675"
"Neurologic/Neurodevelopmental","Male","2471","589"
"Neurologic/Neurodevelopmental","Total","6114","1264"
"Neurologic/Neurodevelopmental","Unknown","29","0"
"None of the above conditions","Female","114748","2873"
"None of the above conditions","Male","92636","3028"
"None of the above conditions","Total","208743","5901"
"None of the above conditions","Unknown","1359","0"
"Other Chronic Diseases","Female","7628","723"
"Other Chronic Diseases","Male","4887","722"
"Other Chronic Diseases","Total","12565","1445"
"Other Chronic Diseases","Unknown","50","0"
"Smoker","Female","12340","302"
"Smoker","Male","15879","612"
"Smoker","Total","28340","914"
"Smoker","Unknown","121","0"
"Total with completed information","Female","119961","3292"
"Total with completed information","Male","97274","3512"
"Total with completed information","Total","218652","6806"
"Total with completed information","Unknown","1417","2"
