"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","156942","6052"
"Any Chronic Condition","Male","123865","6949"
"Any Chronic Condition","Total","281053","13004"
"Any Chronic Condition","Unknown","246","3"
"Any Disability","Female","11640","1576"
"Any Disability","Male","9344","1428"
"Any Disability","Total","21003","3004"
"Any Disability","Unknown","19","0"
"Cardiovascular Disease","Female","29576","3057"
"Cardiovascular Disease","Male","27169","3732"
"Cardiovascular Disease","Total","56777","6791"
"Cardiovascular Disease","Unknown","32","2"
"Chronic Liver Disease","Female","1785","163"
"Chronic Liver Disease","Male","1564","256"
"Chronic Liver Disease","Total","3350","419"
"Chronic Liver Disease","Unknown","1","0"
"Chronic Lung Disease","Female","42307","1725"
"Chronic Lung Disease","Male","27262","1751"
"Chronic Lung Disease","Total","69626","3477"
"Chronic Lung Disease","Unknown","57","1"
"Chronic Renal Disease","Female","6736","1335"
"Chronic Renal Disease","Male","6534","1657"
"Chronic Renal Disease","Total","13276","2994"
"Chronic Renal Disease","Unknown","6","2"
"Currently Pregnant","Female","8042","22"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","8046","22"
"Currently Pregnant","Unknown","4","0"
"Diabetes Mellitus","Female","35868","2504"
"Diabetes Mellitus","Male","30644","3043"
"Diabetes Mellitus","Total","66565","5549"
"Diabetes Mellitus","Unknown","53","2"
"Hypertension/High blood pressure","Female","31646","1635"
"Hypertension/High blood pressure","Male","24826","1806"
"Hypertension/High blood pressure","Total","56530","3441"
"Hypertension/High blood pressure","Unknown","58","0"
"ICU","Female","6295","2659"
"ICU","Male","7938","3536"
"ICU","Total","14256","6198"
"ICU","Unknown","23","3"
"Immunocompromised Condition","Female","9292","552"
"Immunocompromised Condition","Male","5391","613"
"Immunocompromised Condition","Total","14690","1165"
"Immunocompromised Condition","Unknown","7","0"
"Missing/Unknown status on all conditions","Female","319223","1146"
"Missing/Unknown status on all conditions","Male","297330","1293"
"Missing/Unknown status on all conditions","Total","623938","2440"
"Missing/Unknown status on all conditions","Unknown","7385","1"
"None of the above conditions","Female","370824","10248"
"None of the above conditions","Male","296942","11796"
"None of the above conditions","Total","668825","22044"
"None of the above conditions","Unknown","1059","0"
"Obesity (BMI>40)","Female","11590","412"
"Obesity (BMI>40)","Male","6328","379"
"Obesity (BMI>40)","Total","17929","791"
"Obesity (BMI>40)","Unknown","11","0"
"Other Chronic Diseases","Female","38129","2480"
"Other Chronic Diseases","Male","24968","2512"
"Other Chronic Diseases","Total","63148","4992"
"Other Chronic Diseases","Unknown","51","0"
"Smoker","Female","37556","959"
"Smoker","Male","44396","1790"
"Smoker","Total","82002","2749"
"Smoker","Unknown","50","0"
"Total with completed information","Female","384387","11042"
"Total with completed information","Male","307800","12659"
"Total with completed information","Total","693271","23704"
"Total with completed information","Unknown","1084","3"
