"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","146173","5530"
"Any Chronic Condition","Male","115262","6374"
"Any Chronic Condition","Total","261800","11907"
"Any Chronic Condition","Unknown","365","3"
"Any Disability","Female","10728","1471"
"Any Disability","Male","8461","1341"
"Any Disability","Total","19211","2812"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","28539","2870"
"Cardiovascular Disease","Male","26100","3495"
"Cardiovascular Disease","Total","54690","6366"
"Cardiovascular Disease","Unknown","51","1"
"Chronic Liver Disease","Female","1650","146"
"Chronic Liver Disease","Male","1435","222"
"Chronic Liver Disease","Total","3088","368"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","39121","1549"
"Chronic Lung Disease","Male","25152","1593"
"Chronic Lung Disease","Total","64356","3142"
"Chronic Lung Disease","Unknown","83","0"
"Chronic Renal Disease","Female","6396","1229"
"Chronic Renal Disease","Male","6197","1550"
"Chronic Renal Disease","Total","12602","2779"
"Chronic Renal Disease","Unknown","9","0"
"Currently Pregnant","Female","7232","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7235","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","33883","2286"
"Diabetes Mellitus","Male","28945","2811"
"Diabetes Mellitus","Total","62895","5099"
"Diabetes Mellitus","Unknown","67","2"
"Hypertension/High blood pressure","Female","27650","1317"
"Hypertension/High blood pressure","Male","21643","1462"
"Hypertension/High blood pressure","Total","49386","2780"
"Hypertension/High blood pressure","Unknown","93","1"
"ICU","Female","5765","2378"
"ICU","Male","7330","3190"
"ICU","Total","13118","5570"
"ICU","Unknown","23","2"
"Immunocompromised Condition","Female","9737","578"
"Immunocompromised Condition","Male","5688","664"
"Immunocompromised Condition","Total","15437","1242"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","312532","1104"
"Missing/Unknown status on all conditions","Male","289946","1270"
"Missing/Unknown status on all conditions","Total","611584","2376"
"Missing/Unknown status on all conditions","Unknown","9106","2"
"None of the above conditions","Female","339199","9120"
"None of the above conditions","Male","271007","10468"
"None of the above conditions","Total","611538","19593"
"None of the above conditions","Unknown","1332","5"
"Obesity (BMI>40)","Female","9881","304"
"Obesity (BMI>40)","Male","5372","281"
"Obesity (BMI>40)","Total","15273","585"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","37075","2307"
"Other Chronic Diseases","Male","24266","2356"
"Other Chronic Diseases","Total","61414","4663"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","34493","859"
"Smoker","Male","41097","1589"
"Smoker","Total","75677","2448"
"Smoker","Unknown","87","0"
"Total with completed information","Female","352634","9875"
"Total with completed information","Male","282027","11317"
"Total with completed information","Total","636047","21199"
"Total with completed information","Unknown","1386","7"
