"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","117439","4455"
"Any Chronic Condition","Male","93435","5140"
"Any Chronic Condition","Total","211421","9603"
"Any Chronic Condition","Unknown","547","8"
"Any Disability","Female","8488","1233"
"Any Disability","Male","6482","1118"
"Any Disability","Total","15008","2356"
"Any Disability","Unknown","38","5"
"Cardiovascular Disease","Female","25459","2493"
"Cardiovascular Disease","Male","23167","2991"
"Cardiovascular Disease","Total","48712","5487"
"Cardiovascular Disease","Unknown","86","3"
"Chronic Liver Disease","Female","1318","124"
"Chronic Liver Disease","Male","1154","179"
"Chronic Liver Disease","Total","2480","304"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30886","1257"
"Chronic Lung Disease","Male","19644","1300"
"Chronic Lung Disease","Total","50661","2559"
"Chronic Lung Disease","Unknown","131","2"
"Chronic Renal Disease","Female","5310","1012"
"Chronic Renal Disease","Male","5235","1270"
"Chronic Renal Disease","Total","10569","2283"
"Chronic Renal Disease","Unknown","24","1"
"Currently Pregnant","Female","4992","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5002","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28367","1809"
"Diabetes Mellitus","Male","24559","2281"
"Diabetes Mellitus","Total","53039","4094"
"Diabetes Mellitus","Unknown","113","4"
"Hypertension/High blood pressure","Female","16839","655"
"Hypertension/High blood pressure","Male","13227","742"
"Hypertension/High blood pressure","Total","30165","1401"
"Hypertension/High blood pressure","Unknown","99","4"
"ICU","Female","4491","1820"
"ICU","Male","5760","2463"
"ICU","Total","10269","4287"
"ICU","Unknown","18","4"
"Immunocompromised Condition","Female","10524","570"
"Immunocompromised Condition","Male","6183","661"
"Immunocompromised Condition","Total","16739","1233"
"Immunocompromised Condition","Unknown","32","2"
"Missing/Unknown status on all conditions","Female","203637","850"
"Missing/Unknown status on all conditions","Male","186864","1043"
"Missing/Unknown status on all conditions","Total","399391","1901"
"Missing/Unknown status on all conditions","Unknown","8890","8"
"None of the above conditions","Female","258152","6745"
"None of the above conditions","Male","209258","7610"
"None of the above conditions","Total","469073","14366"
"None of the above conditions","Unknown","1663","11"
"Obesity (BMI>40)","Female","5869","139"
"Obesity (BMI>40)","Male","3175","135"
"Obesity (BMI>40)","Total","9063","275"
"Obesity (BMI>40)","Unknown","19","1"
"Other Chronic Diseases","Female","33846","2056"
"Other Chronic Diseases","Male","22324","2104"
"Other Chronic Diseases","Total","56322","4163"
"Other Chronic Diseases","Unknown","152","3"
"Smoker","Female","26730","650"
"Smoker","Male","32987","1264"
"Smoker","Total","59833","1914"
"Smoker","Unknown","116","0"
"Total with completed information","Female","268500","7445"
"Total with completed information","Male","218365","8391"
"Total with completed information","Total","488588","15849"
"Total with completed information","Unknown","1723","13"
