"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","146659","5573"
"Any Chronic Condition","Male","115657","6412"
"Any Chronic Condition","Total","262680","11988"
"Any Chronic Condition","Unknown","364","3"
"Any Disability","Female","10763","1474"
"Any Disability","Male","8492","1342"
"Any Disability","Total","19277","2816"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","28587","2877"
"Cardiovascular Disease","Male","26150","3508"
"Cardiovascular Disease","Total","54788","6386"
"Cardiovascular Disease","Unknown","51","1"
"Chronic Liver Disease","Female","1652","148"
"Chronic Liver Disease","Male","1441","224"
"Chronic Liver Disease","Total","3096","372"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","39258","1562"
"Chronic Lung Disease","Male","25257","1604"
"Chronic Lung Disease","Total","64599","3166"
"Chronic Lung Disease","Unknown","84","0"
"Chronic Renal Disease","Female","6407","1236"
"Chronic Renal Disease","Male","6210","1554"
"Chronic Renal Disease","Total","12626","2790"
"Chronic Renal Disease","Unknown","9","0"
"Currently Pregnant","Female","7258","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7261","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","33980","2311"
"Diabetes Mellitus","Male","29017","2829"
"Diabetes Mellitus","Total","63064","5142"
"Diabetes Mellitus","Unknown","67","2"
"Hypertension/High blood pressure","Female","27854","1342"
"Hypertension/High blood pressure","Male","21789","1486"
"Hypertension/High blood pressure","Total","49736","2829"
"Hypertension/High blood pressure","Unknown","93","1"
"ICU","Female","5796","2400"
"ICU","Male","7363","3224"
"ICU","Total","13181","5626"
"ICU","Unknown","22","2"
"Immunocompromised Condition","Female","9712","576"
"Immunocompromised Condition","Male","5676","664"
"Immunocompromised Condition","Total","15400","1240"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","312618","1108"
"Missing/Unknown status on all conditions","Male","290189","1277"
"Missing/Unknown status on all conditions","Total","611937","2387"
"Missing/Unknown status on all conditions","Unknown","9130","2"
"None of the above conditions","Female","340678","9250"
"None of the above conditions","Male","272216","10615"
"None of the above conditions","Total","614236","19870"
"None of the above conditions","Unknown","1342","5"
"Obesity (BMI>40)","Female","9971","309"
"Obesity (BMI>40)","Male","5407","286"
"Obesity (BMI>40)","Total","15398","595"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","37118","2319"
"Other Chronic Diseases","Male","24292","2362"
"Other Chronic Diseases","Total","61483","4681"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","34639","867"
"Smoker","Male","41237","1597"
"Smoker","Total","75961","2464"
"Smoker","Unknown","85","0"
"Total with completed information","Female","354115","10007"
"Total with completed information","Male","283226","11468"
"Total with completed information","Total","638736","21482"
"Total with completed information","Unknown","1395","7"
