"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","48878","2317"
"Any Chronic Condition","Male","40033","2565"
"Any Chronic Condition","Total","89334","4885"
"Any Chronic Condition","Unknown","423","3"
"Cardiovascular Disease","Female","15523","1499"
"Cardiovascular Disease","Male","13226","1690"
"Cardiovascular Disease","Total","28849","3190"
"Cardiovascular Disease","Unknown","100","1"
"Chronic Liver Disease","Female","616","65"
"Chronic Liver Disease","Male","550","93"
"Chronic Liver Disease","Total","1171","158"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","14017","685"
"Chronic Lung Disease","Male","8855","670"
"Chronic Lung Disease","Total","23010","1356"
"Chronic Lung Disease","Unknown","138","1"
"Chronic Renal Disease","Female","2891","581"
"Chronic Renal Disease","Male","2664","686"
"Chronic Renal Disease","Total","5577","1267"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2524","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2534","4"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","14390","976"
"Diabetes Mellitus","Male","12041","1197"
"Diabetes Mellitus","Total","26542","2176"
"Diabetes Mellitus","Unknown","111","3"
"ICU","Female","2666","995"
"ICU","Male","3406","1357"
"ICU","Total","6095","2355"
"ICU","Unknown","23","3"
"Immunocompromised Condition","Female","4659","283"
"Immunocompromised Condition","Male","2894","344"
"Immunocompromised Condition","Total","7579","627"
"Immunocompromised Condition","Unknown","26","0"
"Missing/Unknown status on all conditions","Female","75536","626"
"Missing/Unknown status on all conditions","Male","71445","722"
"Missing/Unknown status on all conditions","Total","152632","1352"
"Missing/Unknown status on all conditions","Unknown","5651","4"
"Neurologic/Neurodevelopmental","Female","3631","680"
"Neurologic/Neurodevelopmental","Male","2483","592"
"Neurologic/Neurodevelopmental","Total","6144","1272"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","115713","2889"
"None of the above conditions","Male","93436","3042"
"None of the above conditions","Total","210503","5931"
"None of the above conditions","Unknown","1354","0"
"Other Chronic Diseases","Female","7704","730"
"Other Chronic Diseases","Male","4921","726"
"Other Chronic Diseases","Total","12678","1457"
"Other Chronic Diseases","Unknown","53","1"
"Smoker","Female","12441","304"
"Smoker","Male","16022","614"
"Smoker","Total","28580","918"
"Smoker","Unknown","117","0"
"Total with completed information","Female","120956","3310"
"Total with completed information","Male","98076","3529"
"Total with completed information","Total","220446","6842"
"Total with completed information","Unknown","1414","3"
