"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","119536","4543"
"Any Chronic Condition","Male","95113","5240"
"Any Chronic Condition","Total","215147","9784"
"Any Chronic Condition","Unknown","498","1"
"Any Disability","Female","8679","1257"
"Any Disability","Male","6623","1142"
"Any Disability","Total","15333","2399"
"Any Disability","Unknown","31","0"
"Cardiovascular Disease","Female","25666","2531"
"Cardiovascular Disease","Male","23371","3028"
"Cardiovascular Disease","Total","49109","5559"
"Cardiovascular Disease","Unknown","72","0"
"Chronic Liver Disease","Female","1343","127"
"Chronic Liver Disease","Male","1171","181"
"Chronic Liver Disease","Total","2520","308"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","31407","1282"
"Chronic Lung Disease","Male","19960","1324"
"Chronic Lung Disease","Total","51484","2606"
"Chronic Lung Disease","Unknown","117","0"
"Chronic Renal Disease","Female","5394","1033"
"Chronic Renal Disease","Male","5304","1295"
"Chronic Renal Disease","Total","10716","2328"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5111","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5118","6"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","28774","1855"
"Diabetes Mellitus","Male","24919","2336"
"Diabetes Mellitus","Total","53793","4192"
"Diabetes Mellitus","Unknown","100","1"
"Hypertension/High blood pressure","Female","17764","720"
"Hypertension/High blood pressure","Male","13947","805"
"Hypertension/High blood pressure","Total","31802","1525"
"Hypertension/High blood pressure","Unknown","91","0"
"ICU","Female","4591","1866"
"ICU","Male","5851","2507"
"ICU","Total","10457","4374"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","10718","584"
"Immunocompromised Condition","Male","6272","676"
"Immunocompromised Condition","Total","17020","1260"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","202495","844"
"Missing/Unknown status on all conditions","Male","186138","1029"
"Missing/Unknown status on all conditions","Total","396990","1875"
"Missing/Unknown status on all conditions","Unknown","8357","2"
"None of the above conditions","Female","262959","6865"
"None of the above conditions","Male","213228","7753"
"None of the above conditions","Total","477717","14618"
"None of the above conditions","Unknown","1530","0"
"Obesity (BMI>40)","Female","6190","157"
"Obesity (BMI>40)","Male","3379","148"
"Obesity (BMI>40)","Total","9584","305"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34175","2087"
"Other Chronic Diseases","Male","22546","2130"
"Other Chronic Diseases","Total","56854","4217"
"Other Chronic Diseases","Unknown","133","0"
"Smoker","Female","27218","667"
"Smoker","Male","33613","1297"
"Smoker","Total","60944","1964"
"Smoker","Unknown","113","0"
"Total with completed information","Female","273227","7555"
"Total with completed information","Male","222259","8531"
"Total with completed information","Total","497067","16087"
"Total with completed information","Unknown","1581","1"
