"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","145903","5520"
"Any Chronic Condition","Male","115059","6360"
"Any Chronic Condition","Total","261327","11883"
"Any Chronic Condition","Unknown","365","3"
"Any Disability","Female","10706","1470"
"Any Disability","Male","8441","1341"
"Any Disability","Total","19169","2811"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","28514","2866"
"Cardiovascular Disease","Male","26072","3490"
"Cardiovascular Disease","Total","54637","6357"
"Cardiovascular Disease","Unknown","51","1"
"Chronic Liver Disease","Female","1650","146"
"Chronic Liver Disease","Male","1433","222"
"Chronic Liver Disease","Total","3086","368"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","39017","1547"
"Chronic Lung Disease","Male","25097","1589"
"Chronic Lung Disease","Total","64197","3136"
"Chronic Lung Disease","Unknown","83","0"
"Chronic Renal Disease","Female","6389","1229"
"Chronic Renal Disease","Male","6186","1549"
"Chronic Renal Disease","Total","12584","2778"
"Chronic Renal Disease","Unknown","9","0"
"Currently Pregnant","Female","7220","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7223","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","33834","2282"
"Diabetes Mellitus","Male","28903","2803"
"Diabetes Mellitus","Total","62804","5087"
"Diabetes Mellitus","Unknown","67","2"
"Hypertension/High blood pressure","Female","27556","1311"
"Hypertension/High blood pressure","Male","21559","1454"
"Hypertension/High blood pressure","Total","49208","2766"
"Hypertension/High blood pressure","Unknown","93","1"
"ICU","Female","5754","2368"
"ICU","Male","7306","3177"
"ICU","Total","13083","5547"
"ICU","Unknown","23","2"
"Immunocompromised Condition","Female","9756","578"
"Immunocompromised Condition","Male","5695","664"
"Immunocompromised Condition","Total","15464","1242"
"Immunocompromised Condition","Unknown","13","0"
"Missing/Unknown status on all conditions","Female","312534","1098"
"Missing/Unknown status on all conditions","Male","289831","1262"
"Missing/Unknown status on all conditions","Total","611460","2362"
"Missing/Unknown status on all conditions","Unknown","9095","2"
"None of the above conditions","Female","338378","9099"
"None of the above conditions","Male","270443","10443"
"None of the above conditions","Total","610147","19547"
"None of the above conditions","Unknown","1326","5"
"Obesity (BMI>40)","Female","9849","303"
"Obesity (BMI>40)","Male","5358","279"
"Obesity (BMI>40)","Total","15227","582"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","37047","2304"
"Other Chronic Diseases","Male","24247","2350"
"Other Chronic Diseases","Total","61367","4654"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","34418","859"
"Smoker","Male","41018","1589"
"Smoker","Total","75523","2448"
"Smoker","Unknown","87","0"
"Total with completed information","Female","351804","9853"
"Total with completed information","Male","281457","11290"
"Total with completed information","Total","634640","21150"
"Total with completed information","Unknown","1379","7"
