"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","50969","2389"
"Any Chronic Condition","Male","41736","2646"
"Any Chronic Condition","Total","93138","5038"
"Any Chronic Condition","Unknown","433","3"
"Cardiovascular Disease","Female","16163","1539"
"Cardiovascular Disease","Male","13768","1729"
"Cardiovascular Disease","Total","30031","3269"
"Cardiovascular Disease","Unknown","100","1"
"Chronic Liver Disease","Female","639","67"
"Chronic Liver Disease","Male","571","94"
"Chronic Liver Disease","Total","1215","161"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","14675","711"
"Chronic Lung Disease","Male","9240","696"
"Chronic Lung Disease","Total","24057","1408"
"Chronic Lung Disease","Unknown","142","1"
"Chronic Renal Disease","Female","2998","597"
"Chronic Renal Disease","Male","2747","705"
"Chronic Renal Disease","Total","5767","1302"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2607","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2619","5"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","14933","1002"
"Diabetes Mellitus","Male","12524","1234"
"Diabetes Mellitus","Total","27569","2238"
"Diabetes Mellitus","Unknown","112","2"
"ICU","Female","2744","1026"
"ICU","Male","3494","1400"
"ICU","Total","6259","2428"
"ICU","Unknown","21","2"
"Immunocompromised Condition","Female","4892","289"
"Immunocompromised Condition","Male","3028","352"
"Immunocompromised Condition","Total","7948","641"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","79439","644"
"Missing/Unknown status on all conditions","Male","75367","733"
"Missing/Unknown status on all conditions","Total","160493","1379"
"Missing/Unknown status on all conditions","Unknown","5687","2"
"Neurologic/Neurodevelopmental","Female","3750","701"
"Neurologic/Neurodevelopmental","Male","2560","609"
"Neurologic/Neurodevelopmental","Total","6340","1311"
"Neurologic/Neurodevelopmental","Unknown","30","1"
"None of the above conditions","Female","121383","3008"
"None of the above conditions","Male","98010","3184"
"None of the above conditions","Total","220789","6194"
"None of the above conditions","Unknown","1396","2"
"Other Chronic Diseases","Female","8014","749"
"Other Chronic Diseases","Male","5115","742"
"Other Chronic Diseases","Total","13182","1491"
"Other Chronic Diseases","Unknown","53","0"
"Smoker","Female","12997","320"
"Smoker","Male","16718","632"
"Smoker","Total","29836","952"
"Smoker","Unknown","121","0"
"Total with completed information","Female","126742","3439"
"Total with completed information","Male","102775","3674"
"Total with completed information","Total","230973","7117"
"Total with completed information","Unknown","1456","4"
