"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","115065","4381"
"Any Chronic Condition","Male","91497","5054"
"Any Chronic Condition","Total","207115","9443"
"Any Chronic Condition","Unknown","553","8"
"Any Disability","Female","8291","1213"
"Any Disability","Male","6273","1103"
"Any Disability","Total","14603","2321"
"Any Disability","Unknown","39","5"
"Cardiovascular Disease","Female","25225","2453"
"Cardiovascular Disease","Male","22913","2949"
"Cardiovascular Disease","Total","48221","5405"
"Cardiovascular Disease","Unknown","83","3"
"Chronic Liver Disease","Female","1302","122"
"Chronic Liver Disease","Male","1133","176"
"Chronic Liver Disease","Total","2443","299"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30247","1229"
"Chronic Lung Disease","Male","19256","1279"
"Chronic Lung Disease","Total","49633","2510"
"Chronic Lung Disease","Unknown","130","2"
"Chronic Renal Disease","Female","5225","997"
"Chronic Renal Disease","Male","5148","1248"
"Chronic Renal Disease","Total","10396","2246"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4868","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4878","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27934","1790"
"Diabetes Mellitus","Male","24143","2237"
"Diabetes Mellitus","Total","52191","4031"
"Diabetes Mellitus","Unknown","114","4"
"Hypertension/High blood pressure","Female","15918","615"
"Hypertension/High blood pressure","Male","12460","701"
"Hypertension/High blood pressure","Total","28478","1320"
"Hypertension/High blood pressure","Unknown","100","4"
"ICU","Female","4398","1786"
"ICU","Male","5644","2423"
"ICU","Total","10060","4213"
"ICU","Unknown","18","4"
"Immunocompromised Condition","Female","10310","555"
"Immunocompromised Condition","Male","6058","647"
"Immunocompromised Condition","Total","16401","1204"
"Immunocompromised Condition","Unknown","33","2"
"Missing/Unknown status on all conditions","Female","203590","847"
"Missing/Unknown status on all conditions","Male","186588","1034"
"Missing/Unknown status on all conditions","Total","399252","1888"
"Missing/Unknown status on all conditions","Unknown","9074","7"
"None of the above conditions","Female","252676","6621"
"None of the above conditions","Male","204711","7490"
"None of the above conditions","Total","459044","14122"
"None of the above conditions","Unknown","1657","11"
"Obesity (BMI>40)","Female","5517","132"
"Obesity (BMI>40)","Male","2986","123"
"Obesity (BMI>40)","Total","8522","256"
"Obesity (BMI>40)","Unknown","19","1"
"Other Chronic Diseases","Female","33505","2031"
"Other Chronic Diseases","Male","22095","2082"
"Other Chronic Diseases","Total","55753","4116"
"Other Chronic Diseases","Unknown","153","3"
"Smoker","Female","26133","630"
"Smoker","Male","32283","1240"
"Smoker","Total","58531","1870"
"Smoker","Unknown","115","0"
"Total with completed information","Female","263023","7320"
"Total with completed information","Male","213820","8265"
"Total with completed information","Total","478564","15598"
"Total with completed information","Unknown","1721","13"
