"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","56685","2496"
"Any Chronic Condition","Male","46278","2780"
"Any Chronic Condition","Total","103286","5277"
"Any Chronic Condition","Unknown","323","1"
"Cardiovascular Disease","Female","17686","1601"
"Cardiovascular Disease","Male","15233","1806"
"Cardiovascular Disease","Total","32989","3407"
"Cardiovascular Disease","Unknown","70","0"
"Chronic Liver Disease","Female","693","68"
"Chronic Liver Disease","Male","628","105"
"Chronic Liver Disease","Total","1323","173"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","16467","735"
"Chronic Lung Disease","Male","10317","739"
"Chronic Lung Disease","Total","26893","1474"
"Chronic Lung Disease","Unknown","109","0"
"Chronic Renal Disease","Female","3242","622"
"Chronic Renal Disease","Male","2979","724"
"Chronic Renal Disease","Total","6239","1346"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","2875","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2881","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","16360","1054"
"Diabetes Mellitus","Male","13831","1292"
"Diabetes Mellitus","Total","30272","2347"
"Diabetes Mellitus","Unknown","81","1"
"ICU","Female","2934","1087"
"ICU","Male","3722","1475"
"ICU","Total","6671","2564"
"ICU","Unknown","15","2"
"Immunocompromised Condition","Female","5514","307"
"Immunocompromised Condition","Male","3377","366"
"Immunocompromised Condition","Total","8907","673"
"Immunocompromised Condition","Unknown","16","0"
"Missing/Unknown status on all conditions","Female","91327","660"
"Missing/Unknown status on all conditions","Male","85951","756"
"Missing/Unknown status on all conditions","Total","182602","1420"
"Missing/Unknown status on all conditions","Unknown","5324","4"
"Neurologic/Neurodevelopmental","Female","4156","740"
"Neurologic/Neurodevelopmental","Male","2808","635"
"Neurologic/Neurodevelopmental","Total","6986","1375"
"Neurologic/Neurodevelopmental","Unknown","22","0"
"None of the above conditions","Female","136754","3193"
"None of the above conditions","Male","110508","3403"
"None of the above conditions","Total","248372","6598"
"None of the above conditions","Unknown","1110","2"
"Other Chronic Diseases","Female","8769","788"
"Other Chronic Diseases","Male","5600","772"
"Other Chronic Diseases","Total","14416","1560"
"Other Chronic Diseases","Unknown","47","0"
"Smoker","Female","14450","342"
"Smoker","Male","18504","674"
"Smoker","Total","33036","1016"
"Smoker","Unknown","82","0"
"Total with completed information","Female","142622","3632"
"Total with completed information","Male","115653","3914"
"Total with completed information","Total","259415","7549"
"Total with completed information","Unknown","1140","3"
