"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","153218","5969"
"Any Chronic Condition","Male","121024","6831"
"Any Chronic Condition","Total","274600","12806"
"Any Chronic Condition","Unknown","358","6"
"Any Disability","Female","11354","1554"
"Any Disability","Male","9052","1399"
"Any Disability","Total","20432","2953"
"Any Disability","Unknown","26","0"
"Cardiovascular Disease","Female","29287","3027"
"Cardiovascular Disease","Male","26799","3680"
"Cardiovascular Disease","Total","56133","6711"
"Cardiovascular Disease","Unknown","47","4"
"Chronic Liver Disease","Female","1735","162"
"Chronic Liver Disease","Male","1528","247"
"Chronic Liver Disease","Total","3265","409"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","41186","1696"
"Chronic Lung Disease","Male","26560","1718"
"Chronic Lung Disease","Total","67835","3416"
"Chronic Lung Disease","Unknown","89","2"
"Chronic Renal Disease","Female","6637","1314"
"Chronic Renal Disease","Male","6422","1636"
"Chronic Renal Disease","Total","13070","2953"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7714","21"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7717","21"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","35209","2467"
"Diabetes Mellitus","Male","30092","2989"
"Diabetes Mellitus","Total","65368","5460"
"Diabetes Mellitus","Unknown","67","4"
"Hypertension/High blood pressure","Female","30350","1585"
"Hypertension/High blood pressure","Male","23745","1732"
"Hypertension/High blood pressure","Total","54183","3318"
"Hypertension/High blood pressure","Unknown","88","1"
"ICU","Female","6169","2599"
"ICU","Male","7771","3462"
"ICU","Total","13968","6066"
"ICU","Unknown","28","5"
"Immunocompromised Condition","Female","9421","559"
"Immunocompromised Condition","Male","5475","627"
"Immunocompromised Condition","Total","14907","1186"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","312266","1125"
"Missing/Unknown status on all conditions","Male","291147","1278"
"Missing/Unknown status on all conditions","Total","611807","2404"
"Missing/Unknown status on all conditions","Unknown","8394","1"
"None of the above conditions","Female","358976","10058"
"None of the above conditions","Male","287831","11571"
"None of the above conditions","Total","648208","21638"
"None of the above conditions","Unknown","1401","9"
"Obesity (BMI>40)","Female","11017","396"
"Obesity (BMI>40)","Male","6026","357"
"Obesity (BMI>40)","Total","17060","753"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","37785","2450"
"Other Chronic Diseases","Male","24745","2479"
"Other Chronic Diseases","Total","62605","4929"
"Other Chronic Diseases","Unknown","75","0"
"Smoker","Female","36515","940"
"Smoker","Male","43335","1740"
"Smoker","Total","79930","2681"
"Smoker","Unknown","80","1"
"Total with completed information","Female","372422","10851"
"Total with completed information","Male","298684","12436"
"Total with completed information","Total","672547","23300"
"Total with completed information","Unknown","1441","13"
