"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","81890","2965"
"Any Chronic Condition","Male","65116","3356"
"Any Chronic Condition","Total","147550","6324"
"Any Chronic Condition","Unknown","544","3"
"Cardiovascular Disease","Female","21450","1819"
"Cardiovascular Disease","Male","19010","2086"
"Cardiovascular Disease","Total","40566","3905"
"Cardiovascular Disease","Unknown","106","0"
"Chronic Liver Disease","Female","915","78"
"Chronic Liver Disease","Male","814","122"
"Chronic Liver Disease","Total","1735","200"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","22050","853"
"Chronic Lung Disease","Male","13914","851"
"Chronic Lung Disease","Total","36093","1705"
"Chronic Lung Disease","Unknown","129","1"
"Chronic Renal Disease","Female","4025","704"
"Chronic Renal Disease","Male","3852","838"
"Chronic Renal Disease","Total","7903","1542"
"Chronic Renal Disease","Unknown","26","0"
"Currently Pregnant","Female","3622","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3633","5"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","21171","1226"
"Diabetes Mellitus","Male","18044","1497"
"Diabetes Mellitus","Total","39339","2724"
"Diabetes Mellitus","Unknown","124","1"
"ICU","Female","3406","1277"
"ICU","Male","4446","1730"
"ICU","Total","7869","3009"
"ICU","Unknown","17","2"
"Immunocompromised Condition","Female","7568","351"
"Immunocompromised Condition","Male","4539","418"
"Immunocompromised Condition","Total","12132","769"
"Immunocompromised Condition","Unknown","25","0"
"Missing/Unknown status on all conditions","Female","158927","721"
"Missing/Unknown status on all conditions","Male","144055","851"
"Missing/Unknown status on all conditions","Total","311523","1578"
"Missing/Unknown status on all conditions","Unknown","8541","6"
"Neurologic/Neurodevelopmental","Female","5536","839"
"Neurologic/Neurodevelopmental","Male","3923","737"
"Neurologic/Neurodevelopmental","Total","9497","1577"
"Neurologic/Neurodevelopmental","Unknown","38","1"
"None of the above conditions","Female","183599","3803"
"None of the above conditions","Male","147354","4129"
"None of the above conditions","Total","332554","7935"
"None of the above conditions","Unknown","1601","3"
"Other Chronic Diseases","Female","27969","1596"
"Other Chronic Diseases","Male","18839","1620"
"Other Chronic Diseases","Total","47001","3217"
"Other Chronic Diseases","Unknown","193","1"
"Smoker","Female","18754","406"
"Smoker","Male","23457","794"
"Smoker","Total","42331","1200"
"Smoker","Unknown","120","0"
"Total with completed information","Female","192426","4364"
"Total with completed information","Male","155090","4775"
"Total with completed information","Total","349197","9143"
"Total with completed information","Unknown","1681","4"
