"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","72684","2747"
"Any Chronic Condition","Male","57939","3079"
"Any Chronic Condition","Total","131080","5826"
"Any Chronic Condition","Unknown","457","0"
"Cardiovascular Disease","Female","19807","1703"
"Cardiovascular Disease","Male","17312","1932"
"Cardiovascular Disease","Total","37206","3635"
"Cardiovascular Disease","Unknown","87","0"
"Chronic Liver Disease","Female","787","70"
"Chronic Liver Disease","Male","721","112"
"Chronic Liver Disease","Total","1511","182"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","19202","778"
"Chronic Lung Disease","Male","12131","778"
"Chronic Lung Disease","Total","31453","1556"
"Chronic Lung Disease","Unknown","120","0"
"Chronic Renal Disease","Female","3603","652"
"Chronic Renal Disease","Male","3417","774"
"Chronic Renal Disease","Total","7041","1426"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","3231","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3239","5"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","18639","1118"
"Diabetes Mellitus","Male","15877","1371"
"Diabetes Mellitus","Total","34620","2489"
"Diabetes Mellitus","Unknown","104","0"
"ICU","Female","3146","1156"
"ICU","Male","4075","1572"
"ICU","Total","7236","2728"
"ICU","Unknown","15","0"
"Immunocompromised Condition","Female","6545","323"
"Immunocompromised Condition","Male","3978","380"
"Immunocompromised Condition","Total","10546","703"
"Immunocompromised Condition","Unknown","23","0"
"Missing/Unknown status on all conditions","Female","119504","667"
"Missing/Unknown status on all conditions","Male","111024","770"
"Missing/Unknown status on all conditions","Total","237289","1440"
"Missing/Unknown status on all conditions","Unknown","6761","3"
"Neurologic/Neurodevelopmental","Female","4678","786"
"Neurologic/Neurodevelopmental","Male","3225","668"
"Neurologic/Neurodevelopmental","Total","7933","1454"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","160892","3466"
"None of the above conditions","Male","129637","3722"
"None of the above conditions","Total","291925","7190"
"None of the above conditions","Unknown","1396","2"
"Other Chronic Diseases","Female","26100","1519"
"Other Chronic Diseases","Male","17763","1526"
"Other Chronic Diseases","Total","44028","3045"
"Other Chronic Diseases","Unknown","165","0"
"Smoker","Female","16445","368"
"Smoker","Male","20800","718"
"Smoker","Total","37346","1086"
"Smoker","Unknown","101","0"
"Total with completed information","Female","168573","3966"
"Total with completed information","Male","136395","4306"
"Total with completed information","Total","306418","8274"
"Total with completed information","Unknown","1450","2"
