"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","112627","4275"
"Any Chronic Condition","Male","89635","4960"
"Any Chronic Condition","Total","202814","9241"
"Any Chronic Condition","Unknown","552","6"
"Any Disability","Female","8073","1174"
"Any Disability","Male","6100","1076"
"Any Disability","Total","14209","2254"
"Any Disability","Unknown","36","4"
"Cardiovascular Disease","Female","24955","2405"
"Cardiovascular Disease","Male","22667","2902"
"Cardiovascular Disease","Total","47708","5309"
"Cardiovascular Disease","Unknown","86","2"
"Chronic Liver Disease","Female","1269","119"
"Chronic Liver Disease","Male","1110","172"
"Chronic Liver Disease","Total","2387","291"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","29612","1199"
"Chronic Lung Disease","Male","18833","1249"
"Chronic Lung Disease","Total","48570","2448"
"Chronic Lung Disease","Unknown","125","0"
"Chronic Renal Disease","Female","5143","978"
"Chronic Renal Disease","Male","5058","1222"
"Chronic Renal Disease","Total","10224","2201"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4750","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4760","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27453","1757"
"Diabetes Mellitus","Male","23772","2196"
"Diabetes Mellitus","Total","51340","3955"
"Diabetes Mellitus","Unknown","115","2"
"Hypertension/High blood pressure","Female","14912","576"
"Hypertension/High blood pressure","Male","11756","659"
"Hypertension/High blood pressure","Total","26761","1237"
"Hypertension/High blood pressure","Unknown","93","2"
"ICU","Female","4300","1750"
"ICU","Male","5534","2381"
"ICU","Total","9851","4134"
"ICU","Unknown","17","3"
"Immunocompromised Condition","Female","10106","542"
"Immunocompromised Condition","Male","5962","635"
"Immunocompromised Condition","Total","16100","1178"
"Immunocompromised Condition","Unknown","32","1"
"Missing/Unknown status on all conditions","Female","202699","845"
"Missing/Unknown status on all conditions","Male","185647","1031"
"Missing/Unknown status on all conditions","Total","397409","1883"
"Missing/Unknown status on all conditions","Unknown","9063","7"
"None of the above conditions","Female","247169","6443"
"None of the above conditions","Male","200092","7329"
"None of the above conditions","Total","448925","13781"
"None of the above conditions","Unknown","1664","9"
"Obesity (BMI>40)","Female","5133","124"
"Obesity (BMI>40)","Male","2816","118"
"Obesity (BMI>40)","Total","7967","242"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","33168","1988"
"Other Chronic Diseases","Male","21952","2064"
"Other Chronic Diseases","Total","55272","4054"
"Other Chronic Diseases","Unknown","152","2"
"Smoker","Female","25528","611"
"Smoker","Male","31556","1205"
"Smoker","Total","57199","1816"
"Smoker","Unknown","115","0"
"Total with completed information","Female","257477","7135"
"Total with completed information","Male","209207","8101"
"Total with completed information","Total","468418","15247"
"Total with completed information","Unknown","1734","11"
