"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","94318","3539"
"Any Chronic Condition","Male","75229","4090"
"Any Chronic Condition","Total","170181","7632"
"Any Chronic Condition","Unknown","634","3"
"Cardiovascular Disease","Female","23375","2093"
"Cardiovascular Disease","Male","20995","2493"
"Cardiovascular Disease","Total","44495","4588"
"Cardiovascular Disease","Unknown","125","2"
"Chronic Liver Disease","Female","1106","100"
"Chronic Liver Disease","Male","953","140"
"Chronic Liver Disease","Total","2068","240"
"Chronic Liver Disease","Unknown","9","0"
"Chronic Lung Disease","Female","25838","1017"
"Chronic Lung Disease","Male","16408","1036"
"Chronic Lung Disease","Total","42401","2054"
"Chronic Lung Disease","Unknown","155","1"
"Chronic Renal Disease","Female","4607","819"
"Chronic Renal Disease","Male","4473","1021"
"Chronic Renal Disease","Total","9110","1841"
"Chronic Renal Disease","Unknown","30","1"
"Currently Pregnant","Female","4157","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4166","6"
"Currently Pregnant","Unknown","9","0"
"Diabetes Mellitus","Female","24481","1469"
"Diabetes Mellitus","Male","21007","1833"
"Diabetes Mellitus","Total","45631","3304"
"Diabetes Mellitus","Unknown","143","2"
"ICU","Female","3798","1501"
"ICU","Male","4939","2031"
"ICU","Total","8756","3534"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","8814","434"
"Immunocompromised Condition","Male","5238","517"
"Immunocompromised Condition","Total","14088","951"
"Immunocompromised Condition","Unknown","36","0"
"Missing/Unknown status on all conditions","Female","194298","817"
"Missing/Unknown status on all conditions","Male","176437","1001"
"Missing/Unknown status on all conditions","Total","380329","1829"
"Missing/Unknown status on all conditions","Unknown","9594","11"
"Neurologic/Neurodevelopmental","Female","6775","974"
"Neurologic/Neurodevelopmental","Male","5003","892"
"Neurologic/Neurodevelopmental","Total","11829","1867"
"Neurologic/Neurodevelopmental","Unknown","51","1"
"None of the above conditions","Female","215099","5052"
"None of the above conditions","Male","172981","5697"
"None of the above conditions","Total","389943","10760"
"None of the above conditions","Unknown","1863","11"
"Other Chronic Diseases","Female","30738","1781"
"Other Chronic Diseases","Male","20433","1827"
"Other Chronic Diseases","Total","51381","3608"
"Other Chronic Diseases","Unknown","210","0"
"Smoker","Female","22063","501"
"Smoker","Male","27396","983"
"Smoker","Total","49609","1484"
"Smoker","Unknown","150","0"
"Total with completed information","Female","225032","5684"
"Total with completed information","Male","181746","6435"
"Total with completed information","Total","408741","12132"
"Total with completed information","Unknown","1963","13"
