"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","176861","6366"
"Any Chronic Condition","Male","136008","7384"
"Any Chronic Condition","Total","313246","13754"
"Any Chronic Condition","Unknown","377","4"
"Any Disability","Female","12846","1647"
"Any Disability","Male","10455","1532"
"Any Disability","Total","23331","3180"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","31769","3207"
"Cardiovascular Disease","Male","29020","3923"
"Cardiovascular Disease","Total","60837","7132"
"Cardiovascular Disease","Unknown","48","2"
"Chronic Liver Disease","Female","2018","178"
"Chronic Liver Disease","Male","1712","272"
"Chronic Liver Disease","Total","3732","450"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","47961","1839"
"Chronic Lung Disease","Male","30638","1860"
"Chronic Lung Disease","Total","78703","3699"
"Chronic Lung Disease","Unknown","104","0"
"Chronic Renal Disease","Female","7362","1410"
"Chronic Renal Disease","Male","7138","1778"
"Chronic Renal Disease","Total","14512","3189"
"Chronic Renal Disease","Unknown","12","1"
"Currently Pregnant","Female","11236","26"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11243","26"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","39286","2636"
"Diabetes Mellitus","Male","33136","3215"
"Diabetes Mellitus","Total","72499","5853"
"Diabetes Mellitus","Unknown","77","2"
"Hypertension/High blood pressure","Female","37249","1840"
"Hypertension/High blood pressure","Male","28955","2046"
"Hypertension/High blood pressure","Total","66296","3887"
"Hypertension/High blood pressure","Unknown","92","1"
"ICU","Female","6723","2821"
"ICU","Male","8488","3743"
"ICU","Total","15241","6566"
"ICU","Unknown","30","2"
"Immunocompromised Condition","Female","9351","547"
"Immunocompromised Condition","Male","5372","609"
"Immunocompromised Condition","Total","14735","1156"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","558403","1327"
"Missing/Unknown status on all conditions","Male","492357","1516"
"Missing/Unknown status on all conditions","Total","1064309","2845"
"Missing/Unknown status on all conditions","Unknown","13549","2"
"None of the above conditions","Female","453993","11372"
"None of the above conditions","Male","352310","13206"
"None of the above conditions","Total","808016","24583"
"None of the above conditions","Unknown","1713","5"
"Obesity (BMI>40)","Female","13676","454"
"Obesity (BMI>40)","Male","7302","431"
"Obesity (BMI>40)","Total","20999","886"
"Obesity (BMI>40)","Unknown","21","1"
"Other Chronic Diseases","Female","40194","2590"
"Other Chronic Diseases","Male","26079","2642"
"Other Chronic Diseases","Total","66334","5233"
"Other Chronic Diseases","Unknown","61","1"
"Smoker","Female","41971","1016"
"Smoker","Male","48598","1917"
"Smoker","Total","90649","2933"
"Smoker","Unknown","80","0"
"Total with completed information","Female","471566","12192"
"Total with completed information","Male","364574","14107"
"Total with completed information","Total","837902","26306"
"Total with completed information","Unknown","1762","7"
