"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","180939","6526"
"Any Chronic Condition","Male","139116","7592"
"Any Chronic Condition","Total","320466","14121"
"Any Chronic Condition","Unknown","411","3"
"Any Disability","Female","13242","1673"
"Any Disability","Male","10807","1586"
"Any Disability","Total","24084","3259"
"Any Disability","Unknown","35","0"
"Cardiovascular Disease","Female","32263","3268"
"Cardiovascular Disease","Male","29515","4021"
"Cardiovascular Disease","Total","61828","7291"
"Cardiovascular Disease","Unknown","50","2"
"Chronic Liver Disease","Female","2077","183"
"Chronic Liver Disease","Male","1768","283"
"Chronic Liver Disease","Total","3847","466"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49187","1896"
"Chronic Lung Disease","Male","31385","1919"
"Chronic Lung Disease","Total","80691","3815"
"Chronic Lung Disease","Unknown","119","0"
"Chronic Renal Disease","Female","7508","1439"
"Chronic Renal Disease","Male","7317","1829"
"Chronic Renal Disease","Total","14836","3270"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11551","26"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11559","26"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40058","2687"
"Diabetes Mellitus","Male","33821","3299"
"Diabetes Mellitus","Total","73964","5988"
"Diabetes Mellitus","Unknown","85","2"
"Hypertension/High blood pressure","Female","38877","1935"
"Hypertension/High blood pressure","Male","30339","2160"
"Hypertension/High blood pressure","Total","69316","4095"
"Hypertension/High blood pressure","Unknown","100","0"
"ICU","Female","6882","2888"
"ICU","Male","8715","3868"
"ICU","Total","15627","6758"
"ICU","Unknown","30","2"
"Immunocompromised Condition","Female","9160","544"
"Immunocompromised Condition","Male","5293","606"
"Immunocompromised Condition","Total","14463","1150"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","557076","1339"
"Missing/Unknown status on all conditions","Male","491937","1530"
"Missing/Unknown status on all conditions","Total","1062728","2871"
"Missing/Unknown status on all conditions","Unknown","13715","2"
"None of the above conditions","Female","465412","12023"
"None of the above conditions","Male","361436","13996"
"None of the above conditions","Total","828724","26025"
"None of the above conditions","Unknown","1876","6"
"Obesity (BMI>40)","Female","14250","478"
"Obesity (BMI>40)","Male","7587","450"
"Obesity (BMI>40)","Total","21861","928"
"Obesity (BMI>40)","Unknown","24","0"
"Other Chronic Diseases","Female","40641","2632"
"Other Chronic Diseases","Male","26384","2713"
"Other Chronic Diseases","Total","67092","5345"
"Other Chronic Diseases","Unknown","67","0"
"Smoker","Female","42890","1045"
"Smoker","Male","49618","1975"
"Smoker","Total","92595","3020"
"Smoker","Unknown","87","0"
"Total with completed information","Female","483099","12850"
"Total with completed information","Male","373722","14901"
"Total with completed information","Total","858744","27759"
"Total with completed information","Unknown","1923","8"
