"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","92133","3431"
"Any Chronic Condition","Male","73313","3954"
"Any Chronic Condition","Total","166066","7391"
"Any Chronic Condition","Unknown","620","6"
"Cardiovascular Disease","Female","23051","2050"
"Cardiovascular Disease","Male","20648","2422"
"Cardiovascular Disease","Total","43823","4474"
"Cardiovascular Disease","Unknown","124","2"
"Chronic Liver Disease","Female","1065","98"
"Chronic Liver Disease","Male","932","137"
"Chronic Liver Disease","Total","2005","235"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","25184","986"
"Chronic Lung Disease","Male","15940","998"
"Chronic Lung Disease","Total","41279","1986"
"Chronic Lung Disease","Unknown","155","2"
"Chronic Renal Disease","Female","4498","803"
"Chronic Renal Disease","Male","4362","992"
"Chronic Renal Disease","Total","8890","1796"
"Chronic Renal Disease","Unknown","30","1"
"Currently Pregnant","Female","4066","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4075","6"
"Currently Pregnant","Unknown","9","0"
"Diabetes Mellitus","Female","23883","1423"
"Diabetes Mellitus","Male","20467","1779"
"Diabetes Mellitus","Total","44491","3206"
"Diabetes Mellitus","Unknown","141","4"
"ICU","Female","3732","1460"
"ICU","Male","4839","1969"
"ICU","Total","8590","3431"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","8606","414"
"Immunocompromised Condition","Male","5113","501"
"Immunocompromised Condition","Total","13751","915"
"Immunocompromised Condition","Unknown","32","0"
"Missing/Unknown status on all conditions","Female","189988","794"
"Missing/Unknown status on all conditions","Male","172452","969"
"Missing/Unknown status on all conditions","Total","371878","1771"
"Missing/Unknown status on all conditions","Unknown","9438","8"
"Neurologic/Neurodevelopmental","Female","6539","955"
"Neurologic/Neurodevelopmental","Male","4772","872"
"Neurologic/Neurodevelopmental","Total","11359","1828"
"Neurologic/Neurodevelopmental","Unknown","48","1"
"None of the above conditions","Female","209396","4812"
"None of the above conditions","Male","168212","5366"
"None of the above conditions","Total","379424","10198"
"None of the above conditions","Unknown","1816","20"
"Other Chronic Diseases","Female","30239","1744"
"Other Chronic Diseases","Male","20112","1791"
"Other Chronic Diseases","Total","50557","3536"
"Other Chronic Diseases","Unknown","206","1"
"Smoker","Female","21486","487"
"Smoker","Male","26627","951"
"Smoker","Total","48254","1438"
"Smoker","Unknown","141","0"
"Total with completed information","Female","219186","5430"
"Total with completed information","Male","176849","6100"
"Total with completed information","Total","397947","11553"
"Total with completed information","Unknown","1912","23"
