"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","123104","4743"
"Any Chronic Condition","Male","98027","5454"
"Any Chronic Condition","Total","221591","10199"
"Any Chronic Condition","Unknown","460","2"
"Any Disability","Female","9081","1316"
"Any Disability","Male","6939","1177"
"Any Disability","Total","16049","2494"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26022","2612"
"Cardiovascular Disease","Male","23717","3130"
"Cardiovascular Disease","Total","49810","5743"
"Cardiovascular Disease","Unknown","71","1"
"Chronic Liver Disease","Female","1397","133"
"Chronic Liver Disease","Male","1211","194"
"Chronic Liver Disease","Total","2614","327"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32307","1331"
"Chronic Lung Disease","Male","20538","1379"
"Chronic Lung Disease","Total","52944","2710"
"Chronic Lung Disease","Unknown","99","0"
"Chronic Renal Disease","Female","5526","1091"
"Chronic Renal Disease","Male","5453","1354"
"Chronic Renal Disease","Total","10997","2445"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5293","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5299","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29549","1955"
"Diabetes Mellitus","Male","25548","2428"
"Diabetes Mellitus","Total","55188","4384"
"Diabetes Mellitus","Unknown","91","1"
"Hypertension/High blood pressure","Female","19530","891"
"Hypertension/High blood pressure","Male","15427","962"
"Hypertension/High blood pressure","Total","35049","1853"
"Hypertension/High blood pressure","Unknown","92","0"
"ICU","Female","4794","1962"
"ICU","Male","6129","2635"
"ICU","Total","10936","4598"
"ICU","Unknown","13","1"
"Immunocompromised Condition","Female","11025","620"
"Immunocompromised Condition","Male","6429","714"
"Immunocompromised Condition","Total","17482","1334"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","198911","840"
"Missing/Unknown status on all conditions","Male","183403","1005"
"Missing/Unknown status on all conditions","Total","389517","1847"
"Missing/Unknown status on all conditions","Unknown","7203","2"
"None of the above conditions","Female","271288","7109"
"None of the above conditions","Male","220638","8008"
"None of the above conditions","Total","493344","15119"
"None of the above conditions","Unknown","1418","2"
"Obesity (BMI>40)","Female","6825","197"
"Obesity (BMI>40)","Male","3710","175"
"Obesity (BMI>40)","Total","10549","372"
"Obesity (BMI>40)","Unknown","14","0"
"Other Chronic Diseases","Female","34754","2138"
"Other Chronic Diseases","Male","22916","2186"
"Other Chronic Diseases","Total","57790","4324"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","28129","726"
"Smoker","Male","34699","1382"
"Smoker","Total","62930","2108"
"Smoker","Unknown","102","0"
"Total with completed information","Female","281312","7797"
"Total with completed information","Male","229431","8779"
"Total with completed information","Total","512206","16579"
"Total with completed information","Unknown","1463","3"
