"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","181853","6557"
"Any Chronic Condition","Male","139824","7635"
"Any Chronic Condition","Total","322088","14195"
"Any Chronic Condition","Unknown","411","3"
"Any Disability","Female","13322","1680"
"Any Disability","Male","10883","1591"
"Any Disability","Total","24240","3271"
"Any Disability","Unknown","35","0"
"Cardiovascular Disease","Female","32351","3279"
"Cardiovascular Disease","Male","29599","4038"
"Cardiovascular Disease","Total","61999","7319"
"Cardiovascular Disease","Unknown","49","2"
"Chronic Liver Disease","Female","2089","184"
"Chronic Liver Disease","Male","1776","285"
"Chronic Liver Disease","Total","3867","469"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49477","1904"
"Chronic Lung Disease","Male","31553","1930"
"Chronic Lung Disease","Total","81150","3834"
"Chronic Lung Disease","Unknown","120","0"
"Chronic Renal Disease","Female","7544","1448"
"Chronic Renal Disease","Male","7347","1841"
"Chronic Renal Disease","Total","14902","3291"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11614","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11622","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40222","2700"
"Diabetes Mellitus","Male","33973","3316"
"Diabetes Mellitus","Total","74277","6018"
"Diabetes Mellitus","Unknown","82","2"
"Hypertension/High blood pressure","Female","39246","1952"
"Hypertension/High blood pressure","Male","30622","2185"
"Hypertension/High blood pressure","Total","69968","4137"
"Hypertension/High blood pressure","Unknown","100","0"
"ICU","Female","6920","2897"
"ICU","Male","8755","3897"
"ICU","Total","15707","6796"
"ICU","Unknown","32","2"
"Immunocompromised Condition","Female","9113","543"
"Immunocompromised Condition","Male","5274","603"
"Immunocompromised Condition","Total","14397","1146"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","556069","1343"
"Missing/Unknown status on all conditions","Male","491425","1534"
"Missing/Unknown status on all conditions","Total","1060787","2879"
"Missing/Unknown status on all conditions","Unknown","13293","2"
"None of the above conditions","Female","468103","12117"
"None of the above conditions","Male","363584","14118"
"None of the above conditions","Total","833563","26242"
"None of the above conditions","Unknown","1876","7"
"Obesity (BMI>40)","Female","14380","481"
"Obesity (BMI>40)","Male","7656","455"
"Obesity (BMI>40)","Total","22062","936"
"Obesity (BMI>40)","Unknown","26","0"
"Other Chronic Diseases","Female","40721","2638"
"Other Chronic Diseases","Male","26444","2721"
"Other Chronic Diseases","Total","67231","5359"
"Other Chronic Diseases","Unknown","66","0"
"Smoker","Female","43122","1054"
"Smoker","Male","49858","1986"
"Smoker","Total","93068","3040"
"Smoker","Unknown","88","0"
"Total with completed information","Female","485767","12945"
"Total with completed information","Male","375851","15023"
"Total with completed information","Total","863540","27977"
"Total with completed information","Unknown","1922","9"
